Time Steps,Average Return,Standard Error
192000,-430.84346074351413,5.411355038245659
193000,-430.88541515672546,5.411355658223102
194000,-431.10575541242855,5.404216589911959
195000,-433.1511682195414,5.481491105697154
196000,-436.4235040948076,6.534481217676278
197000,-439.17491444610505,7.034604853345253
198000,-438.62664795129274,7.040973834291499
199000,-439.19497068149985,7.0369623971168185
200000,-439.2912177879911,7.037708322292536
201000,-439.5068971234178,7.039870315753282
202000,-439.33732402008485,7.03850410408607
203000,-439.3818470779801,7.038228012007046
204000,-439.6347693066766,7.045570311964302
205000,-441.07813455006993,7.169639507958313
206000,-441.07149396657036,7.169512764311582
207000,-440.929466066097,7.169175995136752
208000,-441.07066096091546,7.168446138171815
209000,-441.3327861297161,7.168361582206319
210000,-441.09592451541243,7.168784562068164
211000,-441.3233287105519,7.170999056125757
212000,-441.7524216368417,7.17609584412658
213000,-440.13726610719846,7.244160116653783
214000,-441.9022315152074,7.5155330571023224
215000,-445.44216655158465,8.47135052464282
216000,-445.4123412900218,8.470497108045818
217000,-445.04045858389804,8.464556023850268
218000,-444.9030457027628,8.462950088956159
219000,-444.642610093059,8.459923661484668
220000,-444.61543619710227,8.459500437037631
221000,-444.42967742309395,8.455742302949172
222000,-444.2370184747097,8.451434403269234
223000,-444.03818702152375,8.446338794412947
224000,-443.9810357479598,8.444719206242727
225000,-443.7114516890733,8.44242755642364
226000,-443.41817824879377,8.434373457773958
227000,-443.5739029350636,8.441595174770722
228000,-444.2558806046685,8.450655547084844
229000,-445.1779807052833,8.430261277912914
230000,-445.1597790129947,8.430028659977143
231000,-445.6914389173809,8.43084816968927
232000,-447.36781033797547,8.240177328424526
233000,-447.1588987644151,8.243410687523227
234000,-446.83367586025184,8.24589696991994
235000,-446.6192624095063,8.247699065028888
236000,-446.1961440134351,8.260926565444189
237000,-445.90568320779175,8.269176722003225
238000,-445.8095538361129,8.269179480130102
239000,-446.73560312804346,8.33631247419046
240000,-447.96994307091006,8.41953512906657
241000,-447.7541711271307,8.423151039981693
242000,-447.8262655809878,8.423403793488301
243000,-447.87853241182864,8.423401530795484
244000,-447.93003561107,8.42317419997176
245000,-448.23032270552653,8.419706550175999
246000,-449.23651227303594,8.369287463645785
247000,-452.15983024036467,7.865557793593733
248000,-452.3101754193012,7.850896749918694
249000,-452.06549055543815,7.858111732032259
250000,-451.59428864283257,7.8708369043824815
251000,-451.8127781463083,7.863351326157124
252000,-452.85795059533086,7.795212377041923
253000,-453.34280115985416,7.775781026537354
254000,-452.6640866957184,7.750826812654954
255000,-452.8519084779726,7.748735416755558
256000,-453.91218075834416,7.651203905107421
257000,-456.5447146734444,7.057822273318493
258000,-456.46181325175615,7.0606993814646
259000,-455.35884511753204,7.166481675880251
260000,-452.7541237224239,7.6565274880234115
261000,-450.104554838345,8.12573051119794
262000,-451.0044671714373,8.173054125308127
263000,-449.6075109524045,8.31943040399014
264000,-448.849412523677,8.351641444802757
265000,-448.7028565523131,8.353915262144866
266000,-448.96564185754346,8.353650491178698
267000,-449.0591868974991,8.353765148307886
268000,-449.53760587443736,8.34250879252598
269000,-449.5742990499699,8.342464710303709
270000,-449.5718157370681,8.34249152563839
271000,-449.7240466204662,8.343650093389495
272000,-449.6387957313173,8.341935743967538
273000,-449.537082783836,8.341513328942273
274000,-449.88668610661284,8.346678753393135
275000,-449.2926476806859,8.36642033583592
276000,-449.2963974636193,8.366427361857234
277000,-449.6977761266391,8.369924954954431
278000,-449.7795705506438,8.371131145151326
279000,-449.77869506535814,8.371109529516634
280000,-451.5275982464548,8.431995475223776
281000,-453.7086154740911,8.44256084394537
282000,-454.5675240361594,8.40763401451206
283000,-455.37534831414735,8.447481307840254
284000,-455.4090792944039,8.44683718416423
285000,-455.59613340946873,8.444033232389682
286000,-455.4594147465004,8.44119174681919
287000,-456.42181626956085,8.389467363614177
288000,-457.3674265533232,8.332920113139284
289000,-458.056856557617,8.29893317548787
290000,-457.61125378950055,8.30201049667587
291000,-457.7998979362139,8.300496554835654
292000,-457.4913046773602,8.30005084087671
293000,-457.42193094718874,8.302410669265996
294000,-457.4775654217517,8.300379709253146
295000,-456.4077718584322,8.242473855049063
296000,-453.01546554639606,7.523186081849792
297000,-451.03996089426704,7.123580691364539
298000,-451.9299588054331,7.119046997877305
299000,-451.80350942976133,7.118289994114842
300000,-451.71608538464955,7.119118158192594
301000,-451.5361490439907,7.120000103947861
302000,-451.51682640556123,7.120436899426686
303000,-451.77406937552126,7.119882749468448
304000,-451.53858998312853,7.1168880538124
305000,-449.75241502286457,7.032589734200681
306000,-449.7847055210035,7.032874308230511
307000,-450.08701670755227,7.033205045745734
308000,-450.665492268694,7.052236791607546
309000,-450.9607194660379,7.059855664054841
310000,-453.88757039794234,7.55357766516831
311000,-455.24653176823915,7.684866852458124
312000,-455.1812671615746,7.683755787205797
313000,-456.45854217622923,7.579193136719766
314000,-454.6667598598399,7.345262646759695
315000,-450.9904345835185,6.26658714267621
316000,-451.1412733394507,6.272518834337769
317000,-451.3922839900477,6.273047611222272
318000,-451.63585596390163,6.276403305888186
319000,-452.07467548520367,6.28456977446831
320000,-452.32853904102444,6.291423294763833
321000,-451.6103881931875,6.332454879147022
322000,-451.0474762857912,6.355812008713347
323000,-451.6357810303753,6.387248003502498
324000,-451.6667216201312,6.387969293897088
325000,-452.31214071855607,6.406063324082211
326000,-452.3326303772064,6.406080953715753
327000,-453.0132417787416,6.482231406189619
328000,-453.04525863146745,6.484111720786904
329000,-452.19561449590844,6.514169405317496
330000,-451.4194402362461,6.556985217948925
331000,-450.14969390070326,6.636653442919555
332000,-450.39057128795173,6.63601612934185
333000,-450.89131922131344,6.6349381391480495
334000,-451.39399123424255,6.633779575661974
335000,-451.72283595318663,6.630788448178277
336000,-454.45934561483847,6.969946275886071
337000,-455.3055945517461,6.964691383455874
338000,-455.7847979764003,6.971250897127147
339000,-455.1677919277198,6.912141702962319
340000,-454.17576591113027,6.8235514978708975
341000,-454.67761004908016,6.8189199516667545
342000,-454.94471164744,6.824007239742036
343000,-455.2639399650475,6.829338442938332
344000,-455.4370472068453,6.8293649485736925
345000,-455.5779496045975,6.830407820970619
346000,-456.09575519309345,6.851397628193337
347000,-455.59312414149514,6.868115602616063
348000,-456.51120965812225,6.832566989892058
349000,-457.0915688278073,6.823329998450939
350000,-457.4671912923604,6.8059283879337
351000,-457.8829358641818,6.805346247684023
352000,-457.6843164980816,6.809369862778776
353000,-458.2079145746408,6.820767618852957
354000,-457.48157979629616,6.870961719387405
355000,-457.47027247772274,6.871035446464066
356000,-457.5411609929907,6.869191975076349
357000,-457.90066400695787,6.860196006861747
358000,-458.12347687092387,6.854036149751273
359000,-459.23165023613797,6.738664613313135
360000,-462.08741692462957,6.147256686239324
361000,-465.1283570066716,5.453793077123921
362000,-464.6392482750036,5.409553841561236
363000,-466.63150967205473,5.1382308082882675
364000,-468.5723739848611,5.159940328761559
365000,-469.2563060207951,5.151767984899835
366000,-469.4519777974978,5.152370162472449
367000,-469.7056503841226,5.151280006636328
368000,-469.83325317977324,5.1488735852996275
369000,-470.14276851765914,5.146375029230709
370000,-470.59864138556003,5.140066255481644
371000,-470.80302385079597,5.141296678498278
372000,-470.785808508194,5.141622284684282
373000,-471.0733014663854,5.13674977647731
374000,-471.0262807459416,5.136195302062391
375000,-471.8743725067303,5.074696689517852
376000,-472.1921220174458,5.071462596424254
377000,-472.201781165086,5.071560155498153
378000,-472.21915086052087,5.071377028380775
379000,-472.2262466138374,5.071353411475573
380000,-471.1816719670922,4.980827269090832
381000,-470.35891889289866,4.890224258365119
382000,-470.4800004574387,4.88992431191005
383000,-469.86504338306486,4.844494390213127
384000,-470.1680711734569,4.835795334729231
385000,-470.3907086747768,4.832620190914271
386000,-470.48310002348023,4.832667638624264
387000,-470.53340498546754,4.831751915641443
388000,-470.58296122352095,4.8303629660596386
389000,-470.9565406230193,4.829978329690336
390000,-471.38644510126585,4.812146319909119
391000,-471.5779726773762,4.8115981216911115
392000,-471.77332480376504,4.804003057430014
393000,-472.3121349997436,4.7823501163029905
394000,-472.8536455393915,4.764844536064193
395000,-473.2266835190161,4.759613371588932
396000,-473.4550101268877,4.754107477755401
397000,-473.09691433129564,4.747462297025029
398000,-472.78527773403965,4.744895187128944
399000,-473.0777063559445,4.739571626318519
400000,-473.43956228313306,4.728412229299437
401000,-473.8400428243051,4.716041304907541
402000,-474.29750508031697,4.6997779148715
403000,-474.4001081624247,4.698403977345743
404000,-474.64526608625164,4.691325392951229
405000,-475.4407737164365,4.620782120731684
406000,-475.61454776381566,4.617240399540041
407000,-475.75929285054013,4.61640546218854
408000,-475.4133826122285,4.6093180095531405
409000,-475.3972390990343,4.609056588098926
410000,-472.85717976907506,3.886282130612945
411000,-471.64946663228426,3.6840488138237566
412000,-471.80017763858433,3.6843431647341354
413000,-472.0786146813735,3.684203210740976
414000,-472.21945506859004,3.6831671192448403
415000,-472.2865425684364,3.682764227363356
416000,-472.16812528003896,3.6811828349912856
417000,-472.3852074399234,3.6833878942092952
418000,-472.3116823534793,3.6841487187462207
419000,-472.1803245357515,3.6817877162119963
420000,-472.18634899903657,3.68194999492096
421000,-473.0099058149512,3.5647198111087652
422000,-473.7099003560325,3.4819641537912958
423000,-473.4262465584471,3.4599140745237436
424000,-473.501563603111,3.4595275376749455
425000,-473.23096904597946,3.447561894576549
426000,-473.2932275222779,3.44459522884107
427000,-472.5095645342153,3.337215236612598
428000,-472.36223558771155,3.3316266183263656
429000,-473.27932527375225,3.2196659809612194
430000,-474.33009936525224,3.0713361380233124
431000,-475.67168819289503,2.7863140455472046
432000,-475.77230854786075,2.7826218425249767
433000,-475.688356230901,2.784347343093791
434000,-475.73988732273807,2.7846510886515428
435000,-475.990667289157,2.7834701332959004
436000,-474.12777391780924,1.9468901657066475
437000,-473.9551849332659,1.9376984417243588
438000,-473.79391192721255,1.9317963199579715
439000,-473.7133431166904,1.9264469293588793
440000,-473.88278363921535,1.926857853821992
441000,-473.8926809224485,1.9268523347155213
442000,-473.7383809450109,1.9272582440184773
443000,-473.55221193140716,1.9278448413989746
444000,-473.7057492419107,1.9263618559350533
445000,-473.7081861186213,1.9262848290774879
446000,-473.26447185440554,1.8945942717031552
447000,-473.8198070235943,1.7796320819863323
448000,-473.75134379066964,1.7802194647956848
449000,-473.80168319231984,1.7813048368626059
450000,-474.01881027038064,1.758693664938002
451000,-473.97876724599956,1.7583445270452855
452000,-474.2642182091258,1.7157702697752544
453000,-474.08179646660705,1.6990222793624774
454000,-474.98112289569946,1.3746748756902802
455000,-475.32893038037383,1.3610898558225455
456000,-475.47261099331786,1.3343252740131866
457000,-475.597549791721,1.3242636672972126
458000,-475.84002540168206,1.299602241980851
459000,-476.193933793975,1.2596975240259443
460000,-476.15722019220215,1.2616560604923173
461000,-475.9267298842515,1.266932772235776
462000,-475.86995937591877,1.2622490113469282
463000,-475.6138457664009,1.250729837679743
464000,-474.5348821663371,0.8145946145459166
465000,-474.38938348084383,0.7865534732453439
466000,-474.3292185224758,0.7839686916378688
467000,-474.4499196747152,0.8019822196398524
468000,-474.58203979785196,0.7996898162083702
469000,-474.4718230542683,0.7978609892756997
470000,-474.25499045677907,0.7953511747974228
471000,-474.232976195323,0.7929321537952967
472000,-474.41146979486354,0.7812703614610358
473000,-474.37831850369,0.7810007982560907
474000,-474.3824193641145,0.7810283698633406
475000,-474.3249128764668,0.7810473661368361
476000,-474.26562390654993,0.776780790980522
477000,-474.1929583163146,0.7768862085337265
478000,-474.2543995855711,0.7741925954896721
479000,-474.31126901999494,0.773797085564693
480000,-474.58412243051794,0.7801547930621975
481000,-474.4470105421211,0.7764733898989096
482000,-474.5246959716402,0.7811813193400936
483000,-474.58230919213946,0.7836720423886587
484000,-474.51545457202,0.7892356510110007
485000,-474.6542916143784,0.8014775321873934
486000,-474.6101822463871,0.802330696541536
487000,-474.66697485937715,0.7969618761972099
488000,-474.7259337582607,0.7878548358826245
489000,-474.5249731833846,0.7767415845334957
490000,-474.5540287306293,0.7766594660294959
491000,-474.63615922372463,0.7864320672830116
492000,-474.7696976103916,0.7776562600260107
493000,-474.8335518666976,0.7845140780977149
494000,-474.76250681208427,0.7789780233622481
495000,-474.76243965216963,0.7789690404717886
496000,-474.85944409448416,0.7832846883665996
497000,-474.9503709748215,0.7759102667821508
498000,-475.1444327308977,0.7654450948302578
499000,-475.0599731661949,0.765800550931068
500000,-475.0742379714601,0.7662791122245809
501000,-475.0360666600349,0.7651416423272067
502000,-474.97718290352066,0.7632571911655814
503000,-474.96712991612844,0.763553202951779
504000,-474.9157391643558,0.7663697639487326
505000,-474.82097597482584,0.7734114877332334
506000,-474.8176579550706,0.7734153361121976
507000,-474.7028771796363,0.7737325275979584
508000,-474.8198248243396,0.7717968941829904
509000,-474.6417374549757,0.7756278126638978
510000,-474.7336576282591,0.7716570057202208
511000,-474.84243455282717,0.7791216546907425
512000,-474.8061217410339,0.7775510454234305
513000,-474.7499010826877,0.7716207140859777
514000,-474.851439902043,0.7805866674524212
515000,-474.919460393625,0.7822864914061831
516000,-474.9641769597336,0.7814016439698949
517000,-474.837076909381,0.7721824647567356
518000,-475.11514064507156,0.7859740784884763
519000,-475.00935082717893,0.7969374562045852
520000,-475.06296236796754,0.8036685133249166
521000,-475.19274389331673,0.7939468966438485
522000,-475.2323610400955,0.790861462481253
523000,-475.2452375760254,0.7927508788208437
524000,-475.23193186929865,0.7928241039197329
525000,-475.28418413871054,0.7943603621706975
526000,-475.3259112621798,0.7873786875787354
527000,-475.3549721976353,0.7895490007928027
528000,-475.30939242687026,0.7895605276145045
529000,-475.22463100190794,0.790015659263912
530000,-475.14371803529656,0.7867449592956083
531000,-475.11975641396924,0.7854673503681674
532000,-475.05240417845084,0.7922081319464309
533000,-475.19683017463717,0.7884529252820276
534000,-475.0835449252572,0.7897419297902621
535000,-474.906335002875,0.7823388647970388
536000,-474.67056926476414,0.7808454360709943
537000,-474.61656905758423,0.7820256067091853
538000,-474.732950103931,0.787963374494526
539000,-474.5675594783092,0.789052857187194
540000,-474.4476310749537,0.785623858130164
541000,-474.508384873246,0.7878359548261114
542000,-474.42555251111895,0.8015335649497999
543000,-474.4306729924369,0.8008598252946104
544000,-474.3635378685318,0.7994111995175226
545000,-474.24820035319584,0.8171000468275211
546000,-474.27707452956014,0.8142358433676795
547000,-474.4141179068194,0.8076895914235431
548000,-474.54744028386745,0.8094149938969359
549000,-474.60265693860316,0.8151007952631781
550000,-474.70950283500343,0.8113912145844132
551000,-474.704651732244,0.8114778753721156
552000,-474.79980992640384,0.8028455889820935
553000,-474.7408082387779,0.8007269760982034
554000,-474.8341513357719,0.7942294919771611
555000,-474.69087483879974,0.7844576931230569
556000,-474.85644891515017,0.7655448882481615
557000,-474.90236327861487,0.7646964363722315
558000,-474.9164532395119,0.7647760597589925
559000,-474.6878165671515,0.7850594396396685
560000,-474.8457275196255,0.7867048205904646
561000,-474.8663540658953,0.7834743971791804
562000,-474.6432225576536,0.7906978823622393
563000,-474.6966374806071,0.7883277610238154
564000,-474.7250097833183,0.7843765363329629
565000,-474.75460096408955,0.7878751973733473
566000,-474.778820798207,0.7882276129727863
567000,-474.5641147315866,0.7694766741639876
568000,-474.5288736578312,0.767884649072086
569000,-474.582347351161,0.7667909969590074
570000,-474.767849116857,0.7644282974055043
571000,-474.627774710983,0.7642786511388715
572000,-474.50163222680237,0.7687932734399696
573000,-474.4682940349556,0.770012521325891
574000,-474.47158991514436,0.7700471138890206
575000,-474.3767054475175,0.7795910544301139
576000,-474.3216832402649,0.7797480835380189
577000,-474.2884428969127,0.7821053552412223
578000,-474.2072608492988,0.786681380804156
579000,-474.2855721314407,0.7929534865367455
580000,-473.973773865486,0.7923054429426241
581000,-474.0684331748258,0.792837078568416
582000,-474.1009250677058,0.7972058427456556
583000,-473.98208106498197,0.7960014769246448
584000,-474.2391140915998,0.807233126261653
585000,-474.1249188137223,0.7948814261204563
586000,-474.1688856860515,0.794290466609527
587000,-474.29452254773014,0.7975504621119852
588000,-474.4362968492819,0.7944024006898034
589000,-474.38292517621505,0.7999598810697528
590000,-474.3359483968935,0.8005133066935164
591000,-474.18747621386836,0.7887690464977284
592000,-474.0245896203799,0.8011017026613493
593000,-473.9082646707271,0.7914860918145965
594000,-473.8826394103296,0.790799106573278
595000,-473.8155878656601,0.7840278039336316
596000,-473.72404267718406,0.7784000405718083
597000,-473.6781143517661,0.7800704711129688
598000,-473.57286783359405,0.7776843413164208
599000,-473.5736511824806,0.7776540828892673
600000,-473.47985115577086,0.7775226888824379
601000,-473.4582751879061,0.777282251868743
602000,-473.4041590488955,0.778444133919973
603000,-473.33296487746236,0.7827594230164585
604000,-473.36314336952734,0.7813492523926768
605000,-473.3817793122056,0.7794257466367959
606000,-473.434406709771,0.7820049222058839
607000,-473.36772145163326,0.7888022974893247
608000,-473.3143284599697,0.7865209498690129
609000,-473.33552503027056,0.7843165779371208
610000,-473.28694053534025,0.7841697387240496
611000,-473.13268394428303,0.7750318602017104
612000,-473.05481737616384,0.7756867924240731
613000,-473.0709509680426,0.7773237076795304
614000,-472.9892271308675,0.767119332549835
615000,-473.0465657678997,0.7746840055086672
616000,-473.17324042995415,0.7891983145850534
617000,-473.2390947717685,0.7927391076117739
618000,-473.1916965718717,0.7823315900627261
619000,-473.24484659595976,0.776194380531912
620000,-473.02742074376977,0.7657776026186165
621000,-472.9790959421739,0.7656031854988868
622000,-473.12291951924715,0.7754524883904346
623000,-472.99071144221455,0.7620457396010993
624000,-473.077948046846,0.768343544156979
625000,-473.04850592661666,0.766155384681982
626000,-473.17051369805,0.7617707650934035
627000,-472.9884364674146,0.7607086097942191
628000,-472.9404686382035,0.762190858350712
629000,-472.97351240736975,0.7618861383737212
630000,-472.92324420705313,0.7626643582825594
631000,-472.91566822993417,0.7621840923480729
632000,-472.9774793969259,0.7572914971042866
633000,-472.8515097088678,0.755443418727185
634000,-472.9389049673819,0.7555153903392069
635000,-473.05345691881695,0.7587503352043228
636000,-473.2444460489298,0.7584726580217775
637000,-473.2934362872116,0.7581028915270559
638000,-473.14764433062027,0.7503932358716409
639000,-473.20960762726236,0.746870164037602
640000,-473.2087988352561,0.7468976170939671
641000,-473.1587219465863,0.7437322755202747
642000,-473.29939162064585,0.7265686396151014
643000,-473.43488519589425,0.7221382028375706
644000,-473.43001113545074,0.7222013693613635
645000,-473.6141076566442,0.7011670673224807
646000,-473.67715011212,0.6986219241034347
647000,-473.61271930845527,0.6981594855537152
648000,-473.34845979388234,0.7151975798249538
649000,-473.3021786604154,0.7086462146418674
650000,-473.2649533494316,0.7075532370539271
651000,-473.2264084221861,0.7087317336386366
652000,-473.3108140255935,0.7125862144567034
653000,-473.20702615270255,0.7181227112927455
654000,-473.13888066689003,0.7206308327397066
655000,-473.0536899682834,0.7258984469518658
656000,-473.09851344339035,0.7280492769080811
657000,-472.93449335518466,0.7403299194149657
658000,-472.9720408340083,0.7428695443341711
659000,-473.26464548525104,0.7351759992700899
660000,-473.0190184386666,0.7417283245672668
661000,-473.05405948598406,0.7381071904962393
662000,-473.09528279881715,0.7324793715661717
663000,-473.0716967481279,0.7326063084165195
664000,-473.1459770037023,0.7283880582451557
665000,-473.0205610140376,0.7177586961050993
666000,-473.06624859935175,0.7218324321622541
667000,-473.006572411807,0.7262864834216998
668000,-472.81728449343734,0.7423107318602822
669000,-472.68965175719023,0.7482949280622564
670000,-472.6704891105281,0.7458733184538646
671000,-472.5682219706131,0.759539206865414
672000,-472.62028435223397,0.756452201121174
673000,-472.6379846984172,0.7560475016682036
674000,-472.55655025147746,0.7573890356771433
675000,-472.63468454229786,0.7503490169507289
676000,-472.7235224413625,0.754095536368203
677000,-472.6369792312496,0.7654254141456877
678000,-472.6331841695514,0.7657765728084003
679000,-472.61171483320976,0.7627322622947919
680000,-472.91507496805053,0.767168552560446
681000,-473.0234065957553,0.7835984364313819
682000,-473.05383226932236,0.7893718432329486
683000,-473.01381995404734,0.792507263852427
684000,-472.80788423950287,0.7733176229246848
685000,-472.54780565474715,0.8021047534615324
686000,-472.57824019762035,0.803730693525569
687000,-472.4838793871915,0.7974098915637904
688000,-472.4541533093395,0.7952421555671559
