Timesteps,Avg Return,Std Error
132000,-383.38852228015844,7.463026742167386
133000,-384.36530216369533,7.408317224062452
134000,-385.72126947400363,7.28002406053217
135000,-386.4031923755607,7.471500996994114
136000,-385.94994427988183,7.498878964276342
137000,-387.7821289750233,7.567580603434905
138000,-387.192307129595,7.59254413810447
139000,-386.18214549485543,7.621454332643827
140000,-385.47830414905627,7.555513602059255
141000,-386.6623376533556,7.603789851698477
142000,-387.1668874555871,7.612524645988455
143000,-387.17949729208254,7.611615671668327
144000,-386.16275058794207,7.670877510334056
145000,-386.78479033778285,7.755809720224261
146000,-385.70813935770786,7.73195882603157
147000,-386.1452980979386,7.7233617787155895
148000,-385.51906870208177,7.720905165455358
149000,-385.944169165256,7.680938322172594
150000,-385.7043336143132,7.713077842119388
151000,-384.46110243452057,7.729248676231116
152000,-385.73147398961964,7.6380469957105035
153000,-385.1431345780955,7.716830184078608
154000,-386.39881866990964,7.796610444465729
155000,-385.7940583341122,7.780902581963764
156000,-385.18667607419746,7.83058505904351
157000,-386.1790582197143,7.817704289899078
158000,-387.5089909449827,7.701298614220859
159000,-387.07456082898744,7.7123204358646875
160000,-388.07582398973136,7.77548935918134
161000,-387.0482734935286,7.850630345589474
162000,-386.6446637267829,7.773830545116948
163000,-387.04908448698933,7.81335952604559
164000,-387.4085984191892,7.789826025659449
165000,-385.82727145648937,7.6781114373326345
166000,-385.7446344993881,7.6823381265447654
167000,-385.75571946697244,7.683649691528045
168000,-386.4188774673179,7.7210871084865005
169000,-384.5739079313244,7.823081104240126
170000,-385.69045813184204,7.826140732541272
171000,-385.15729344246034,7.834460070112684
172000,-384.0971105995143,7.911780545454045
173000,-384.74201935235914,7.834307314790888
174000,-384.3464303432748,7.8326645364695535
175000,-385.40132531982096,7.759639078352571
176000,-385.37666822368027,7.762337096194055
177000,-385.93643867610893,7.788486936633069
178000,-387.7664048274874,7.8155241034754
179000,-387.2279376531511,7.829628903367235
180000,-388.347251874599,7.721199484743096
181000,-388.08170928683745,7.731346770307712
182000,-388.60870600076,7.718719411292331
183000,-387.51501049134936,7.6814671427784
184000,-387.0080866023924,7.699838092533294
185000,-385.9556905772468,7.623487897790193
186000,-386.736671509231,7.599031390919348
187000,-387.35210710975565,7.602229013348953
188000,-388.1239408335028,7.606456394849538
189000,-387.10091559851446,7.44306874221154
