Timesteps,Avg Return,Std Error
151000,-337.674896712662,6.794709152582081
152000,-338.9049006420208,6.872951092843694
153000,-336.71780001102843,6.741248890589138
154000,-338.7147678873538,7.0096079272862415
155000,-339.05950814169114,7.012064276590574
156000,-338.52297841062335,6.9840688071293116
157000,-337.0398835872332,7.0383734150327175
158000,-336.41572518366013,6.9797983587146915
159000,-335.93847429804265,7.008799304467909
160000,-335.2059089536011,6.984128646549365
161000,-334.5773364392704,6.971379785102961
162000,-334.4434564213359,6.964099200588196
163000,-335.6572974472317,6.907308096981542
164000,-336.5881718993415,6.8912423329633254
165000,-336.49815250470425,6.892434916864646
166000,-335.48533419587847,6.869555197482245
167000,-336.89249283456525,6.83881719790882
168000,-336.50774209344,6.86475547397666
169000,-337.68331175055266,6.78626205417571
170000,-338.25349585611735,6.87014340998933
171000,-337.44104684524825,6.915889092083843
172000,-339.4327950874709,7.2693034338016105
173000,-338.3973296446163,7.152801558667297
174000,-338.75160421849176,7.157051513126026
175000,-338.6962980987005,7.1558248929505535
176000,-339.6719065687771,7.107348343627142
177000,-338.6655733235506,7.189592123762152
178000,-338.2385204668109,7.164841729055631
179000,-337.794932788864,7.190227443179651
180000,-337.9162748548084,7.189752328551779
181000,-338.58327464681787,7.252835715715838
182000,-336.6894636812708,7.39978729036546
183000,-337.6133576484861,7.374952959811141
184000,-340.2025784498668,7.3008685027164955
185000,-342.09807626546035,7.458375873732159
186000,-341.6378785031457,7.422539293456714
187000,-341.123091218327,7.462244075357107
188000,-340.53327424138394,7.455309049657565
189000,-341.7411312260731,7.503453573317738
190000,-341.5247682145962,7.503950837779496
191000,-341.5580678659823,7.5062522971923205
192000,-342.58543532302923,7.528462549099781
193000,-345.1490398641018,7.132915884471805
194000,-345.5462308263134,7.141544901778104
195000,-345.20959009046544,7.1515953018918355
196000,-344.9159087324668,7.182989389862543
197000,-343.9683877281667,7.23748600330414
198000,-344.5753424841912,7.249658674370226
199000,-344.7974535155782,7.2622684861526015
200000,-344.2444547414915,7.237718825925006
201000,-344.05205995523056,7.232642380208496
202000,-344.20198488911825,7.218430785587683
203000,-344.2259395076988,7.215611041099666
204000,-344.8636890511727,7.1253808470518205
205000,-346.7926511643258,7.110969837561614
206000,-347.32827505760287,7.151674511922494
207000,-346.43939076541494,7.106163527583314
208000,-346.87872816993973,7.107683358344296
209000,-348.0520036235836,7.2715989716901905
210000,-347.91160545274107,7.263635338906125
211000,-347.13138356243167,7.250679406157744
212000,-347.0451565063886,7.253468539692143
213000,-347.168982199737,7.2484274805024125
214000,-347.7392377052663,7.217203647857649
215000,-348.83320397385637,7.227803823272195
216000,-349.47671505657365,7.161165673638729
