Time Steps,Average Return
292000,3553.7592551478465
293000,3555.543236281501
294000,3560.034483160584
295000,3562.6286571783876
296000,3567.2051969046292
297000,3595.657566408536
298000,3610.6893224105115
299000,3616.1225187686628
300000,3621.33914788195
301000,3636.6233717970977
302000,3641.7587899519567
303000,3644.910913879449
304000,3644.4050578642755
305000,3647.093141441793
306000,3647.753002997481
307000,3649.8545959952157
308000,3649.3011807860535
309000,3648.4812009851703
310000,3649.2832059973425
311000,3651.999366673911
312000,3649.3448629465406
313000,3654.6781730605053
314000,3656.6854658561233
315000,3660.2507023363196
316000,3664.354099553821
317000,3669.2610311223725
318000,3670.1062500002736
319000,3672.1524839905514
320000,3677.05582366077
321000,3679.021185758154
322000,3684.3240548399144
323000,3690.7496639901487
324000,3699.2320264629298
325000,3698.225524599994
326000,3691.208415973025
327000,3694.435701726263
328000,3696.3425469675176
329000,3705.534557003707
330000,3709.566907966061
331000,3714.495383502801
332000,3719.717702020121
333000,3719.9067358608654
334000,3727.7570649905274
335000,3752.351840927081
336000,3757.2452588888923
337000,3761.6856109632645
338000,3763.2449887355306
339000,3768.622923980099
340000,3770.5474479652294
341000,3773.5909597767777
342000,3777.3989276434486
343000,3780.9197959211074
344000,3787.1239367154276
345000,3790.992952822377
346000,3793.7247962872307
347000,3793.9231715335645
348000,3800.3664954005744
349000,3807.0572447370732
350000,3822.6767275250504
351000,3829.427906022026
352000,3836.505071189305
353000,3841.261487297839
354000,3847.267829945056
355000,3854.980090780221
356000,3857.7147261462133
357000,3864.0416005473467
358000,3870.38169012267
359000,3873.3609866611105
360000,3883.6042670985044
361000,3886.9530720782936
362000,3890.587499113442
363000,3895.2497205994787
364000,3898.213358716137
365000,3919.886493316354
366000,3925.3289133054614
367000,3930.6136543627617
368000,3937.965240273773
369000,3938.5603538233768
370000,3941.746243308521
371000,3948.516437415133
372000,3957.1075437723157
373000,3962.087599489092
374000,3967.4580782797316
375000,3970.4816043649716
376000,3976.0086377707007
377000,3980.141673375463
378000,3984.27513097944
379000,3986.709934987635
380000,3993.111992461337
381000,3993.7555539156624
382000,3998.6996279088476
383000,4003.6442958963394
384000,4005.0330324482184
385000,4012.6252179686685
386000,4009.3259492891475
387000,4011.0278787260713
388000,4018.017165057103
389000,4021.7516437546806
390000,4026.8680979806454
391000,4030.3517873078426
392000,4036.1271727906887
393000,4042.288767869579
394000,4044.753290396273
395000,4049.452743810502
396000,4057.4692523970325
397000,4067.878262168061
398000,4068.932339463123
399000,4072.755390442266
400000,4072.810810277005
401000,4079.9673217351983
402000,4077.509176618973
403000,4082.3854832347342
404000,4088.063809030928
405000,4096.4413717991665
406000,4106.806845757296
407000,4112.203398368772
408000,4123.2377639344
409000,4133.8477375753955
410000,4140.059851239109
411000,4147.704675566822
412000,4158.980401983831
413000,4162.722677598305
414000,4168.819382257938
415000,4171.909869683001
416000,4180.266964007249
417000,4189.0150496657925
418000,4195.50774722072
419000,4202.550401038599
420000,4205.359775791439
421000,4212.58245776397
422000,4217.907827218518
423000,4226.620136435754
424000,4234.197743836176
425000,4249.122202758363
426000,4266.255690963523
427000,4273.195739719276
428000,4279.285077515234
429000,4290.591963266435
430000,4292.9045337014195
431000,4301.235177138627
432000,4308.191120162042
433000,4317.710068342885
434000,4323.215456431264
435000,4334.469306441056
436000,4340.671559754503
437000,4348.294331478926
438000,4361.45270937852
439000,4369.7018847303525
440000,4377.706459972729
441000,4386.241756238054
442000,4391.057899747222
443000,4395.568369340343
444000,4401.476840102011
445000,4411.267135373346
446000,4419.160500879449
447000,4432.582662285618
448000,4441.084120724241
449000,4447.778082476267
450000,4455.11135455252
451000,4463.138463288296
452000,4469.337050293075
453000,4479.046393772644
454000,4489.154034012536
455000,4491.214267157071
456000,4500.171085340297
457000,4503.07316102965
458000,4512.633394744253
459000,4520.346037994356
460000,4520.163147056661
461000,4532.047793497832
462000,4537.056709571448
463000,4546.651072547425
464000,4553.974041374943
465000,4567.447855240327
466000,4572.960090743973
467000,4585.377119498139
468000,4591.726650603781
469000,4602.188528743892
470000,4611.5622220326295
471000,4622.816523023463
472000,4623.086528549082
473000,4632.89216408046
474000,4641.590909311612
475000,4649.328574125463
476000,4637.088672506655
477000,4645.589636434214
478000,4650.811489594216
479000,4651.37999863525
480000,4660.977078140774
481000,4670.60366829214
482000,4677.541096423564
483000,4684.4201808957105
484000,4694.270255716146
485000,4702.646342248399
486000,4716.713143014969
487000,4728.246336665243
488000,4732.825733614093
489000,4737.23106412437
490000,4745.119686028536
491000,4753.5215115361925
492000,4758.391961373899
493000,4755.4695925549
494000,4771.168376494813
495000,4758.693276341094
496000,4763.686577377757
497000,4764.6726923449905
498000,4773.9267593721415
499000,4787.011970382048
500000,4797.694146948319
501000,4804.311554201052
502000,4819.555684287636
503000,4823.258846073533
504000,4834.397881333764
505000,4846.438819473436
506000,4845.450503181395
507000,4854.389174407148
508000,4843.1946196928675
509000,4849.833285053065
510000,4830.393486351433
511000,4830.537342656549
512000,4812.503054394978
513000,4823.382844358375
514000,4827.015600071275
515000,4837.561071189146
516000,4837.988020932039
517000,4846.161107466023
518000,4855.257516762546
519000,4864.1808138609385
520000,4867.934343026315
521000,4867.881722796114
522000,4862.975809369214
523000,4867.890099281801
524000,4874.172756877262
525000,4867.667295680618
526000,4877.170485963845
527000,4886.112587169327
528000,4892.701509793359
529000,4895.778300579975
530000,4909.509788806373
531000,4910.885779535607
532000,4920.803387931045
533000,4930.610905997983
534000,4933.35509041487
535000,4942.602227300735
536000,4946.091370611292
537000,4948.348778786563
538000,4946.249731503866
539000,4951.218151233535
540000,4960.764513971335
541000,4964.784319410211
542000,4972.932621389215
543000,4982.234611385283
544000,4987.73661855087
545000,4988.650541805621
546000,4989.8021668306355
547000,4995.460162969554
548000,4996.2264270901505
549000,5005.916942039164
550000,4998.139614611491
551000,5002.884550577896
552000,5006.633073395481
553000,5010.227642115047
554000,5003.137650613866
555000,4995.0002964720425
556000,4997.930723213501
557000,5008.078858482502
558000,5016.586095545661
559000,5024.3023503953955
560000,5036.534958309919
561000,5041.997522209445
562000,5054.537506368185
563000,5056.719769049027
564000,5062.981772477012
565000,5068.162755926622
566000,5074.073603755084
567000,5078.454954057173
568000,5089.78780215183
569000,5093.110798109748
570000,5096.9589628785425
571000,5101.9283336642475
572000,5110.595458031973
573000,5114.732775010936
574000,5120.0277687260905
575000,5128.8569672055155
576000,5149.490234119489
577000,5154.540746826087
578000,5151.191356368277
579000,5170.375042781885
580000,5173.138776731641
581000,5177.991417126737
582000,5182.596495520722
583000,5186.324660281469
584000,5189.727753005651
585000,5196.094848415845
586000,5196.324386431151
587000,5193.684147378562
588000,5183.934662106601
589000,5190.668813418443
590000,5198.1537127971105
591000,5189.232002638174
592000,5195.880450378913
593000,5209.802368547246
594000,5208.057678340335
595000,5228.953506074632
596000,5240.835849560253
597000,5251.610985914508
598000,5258.101263789324
599000,5256.828408963152
600000,5261.250850010592
601000,5256.656069073015
602000,5255.5945460136445
603000,5267.6473031361065
604000,5255.585689675686
605000,5258.440108945448
606000,5265.022102045083
607000,5269.238198021991
608000,5294.279257078872
609000,5298.288719018788
610000,5331.595889510063
611000,5340.123622667973
612000,5375.562162718774
613000,5375.55518360188
614000,5378.161518848308
615000,5384.3640733040065
616000,5396.620585419783
617000,5403.359801720233
618000,5403.400547752681
619000,5404.035834338583
620000,5413.470614322399
621000,5421.098827833343
622000,5438.625405051522
623000,5439.878444974312
624000,5435.7700605756045
625000,5456.700921104888
626000,5454.012716429047
627000,5458.384334998298
628000,5466.420731682829
629000,5477.399955724039
630000,5476.359131240025
631000,5479.253031079075
632000,5471.517323524591
633000,5466.781436652271
634000,5461.056055672085
635000,5458.084089494797
636000,5465.47766093854
637000,5469.353637562037
638000,5475.679217647044
639000,5471.11341495647
640000,5468.863011022331
641000,5476.523582987291
642000,5483.764244522378
643000,5493.0041713138235
644000,5461.828684349618
645000,5469.240792234756
646000,5476.907264771107
647000,5470.262309640424
648000,5478.131908433931
649000,5475.026253669631
650000,5494.453779486807
651000,5475.004141955525
652000,5479.316001796036
653000,5477.537195839864
654000,5488.927694877905
655000,5507.982621605863
656000,5516.884790881856
657000,5522.102269455026
658000,5520.035825206145
659000,5524.796074315099
660000,5532.860199020607
661000,5516.822654079448
662000,5514.762600307443
663000,5525.3561307960945
664000,5533.006686405977
665000,5533.509497075486
666000,5510.647525456339
667000,5506.011387112979
668000,5501.546186256717
669000,5505.610853856994
670000,5507.68873822077
671000,5509.44514627817
672000,5507.760061874797
673000,5510.74455720792
674000,5516.469831836032
675000,5519.648935749806
676000,5527.750773716509
677000,5532.858961154404
678000,5548.495566597507
679000,5546.325524101492
680000,5548.4408594168435
681000,5549.794326023856
682000,5552.8800551129025
683000,5560.132368694675
684000,5566.089751891959
685000,5573.448360448016
686000,5581.734216978111
687000,5596.591133661228
688000,5618.4534487361125
689000,5623.746889523013
690000,5624.224006090901
691000,5639.781800692385
692000,5640.967524455473
693000,5642.924374447585
694000,5634.043575569518
695000,5638.797421176252
696000,5636.823237758634
697000,5641.791177165775
698000,5639.565393708875
699000,5644.197762446191
700000,5643.309168724747
701000,5652.10499231062
702000,5664.0961540783765
703000,5660.074776562221
704000,5683.5647017671645
705000,5687.645931278568
706000,5692.838674229902
707000,5694.292977649254
708000,5700.351209560114
709000,5707.311863549373
710000,5717.123930264427
711000,5715.313906576007
712000,5711.133804993763
713000,5714.9300258562225
714000,5723.774970833818
715000,5726.694921829158
716000,5725.966054961242
717000,5724.917411726467
718000,5731.0301232778875
719000,5737.054468631985
720000,5732.737217560506
721000,5737.623521685669
722000,5739.445858427037
723000,5744.679547115233
724000,5710.402933836786
725000,5702.71020931136
726000,5706.267706009337
727000,5698.001003754226
728000,5693.017809207185
729000,5687.415512401299
730000,5688.9699098472265
731000,5686.438263622342
732000,5697.135253842035
733000,5698.33848580136
734000,5703.375682402091
735000,5706.58688865701
736000,5700.507066583058
737000,5706.551936726216
738000,5711.479778541485
739000,5719.992258129258
740000,5728.227915122416
741000,5728.02210699388
742000,5723.1066894462765
743000,5722.208007851581
744000,5754.913105369066
745000,5759.552911733768
746000,5768.889850605458
747000,5781.465799198198
748000,5776.74251496779
749000,5788.524039132712
750000,5787.341257220633
751000,5816.025229597234
752000,5816.380848166433
753000,5823.636294025837
754000,5823.279615580947
755000,5827.213681948862
756000,5824.414617993823
757000,5826.7144977510825
758000,5803.326872958206
759000,5806.203186839578
760000,5806.497082747545
761000,5826.467171525691
762000,5832.693226965456
763000,5819.902647486306
764000,5817.963462432291
765000,5823.748081330147
766000,5854.5524886726425
767000,5862.128374418976
768000,5865.134619343779
769000,5870.299279834517
770000,5874.652121029994
771000,5878.2451001309055
772000,5883.310656615449
773000,5891.953134514517
774000,5884.155898834434
775000,5888.367619324756
776000,5891.822814614201
777000,5894.190053139001
778000,5885.519320653854
779000,5883.690020780079
780000,5886.719677987453
781000,5895.299989401717
782000,5903.970280795297
783000,5907.959135445112
784000,5904.501654032352
785000,5905.87124325784
786000,5913.680324613304
787000,5916.417309111794
788000,5913.449893572841
789000,5910.933701320639
790000,5911.210407241555
791000,5902.627088042852
792000,5905.646470473623
793000,5911.134288062583
794000,5920.3912179536865
795000,5926.662610835932
796000,5930.140635246215
797000,5915.714378058882
798000,5919.198804520956
799000,5917.850291711433
800000,5927.133850316212
801000,5935.941693868218
802000,5936.096334876422
803000,5941.878648864213
804000,5923.910552220863
805000,5927.347317849355
806000,5935.438137021507
807000,5933.802722165798
808000,5936.608603572605
809000,5937.530921554259
810000,5921.157214389223
811000,5926.724573672315
812000,5935.130738998546
813000,5927.926957991894
814000,5933.447679221301
815000,5932.194139673157
816000,5938.250285541473
817000,5938.392434956859
818000,5943.977706038163
819000,5947.449492361654
820000,5959.303364063448
821000,5960.9738222134765
822000,5960.154854370015
823000,5958.49411352972
824000,6003.957455314489
825000,6007.914496587564
826000,6011.680265479704
827000,6022.329461447939
828000,6028.408896679637
829000,6027.014097954476
830000,6027.89430992174
831000,6035.23043766701
832000,6040.747251709191
833000,6046.623177200767
834000,6054.32613670932
835000,6055.4495651107545
836000,6064.483611661474
837000,6070.483893347184
838000,6075.772415810056
839000,6076.286359308058
840000,6072.665012634211
841000,6078.212404167632
842000,6073.013095585067
843000,6081.876406321788
844000,6090.412564379701
845000,6083.851559282326
846000,6077.251456887631
847000,6078.422866356379
848000,6084.36077626896
849000,6078.4747343660065
850000,6082.97238381833
851000,6076.851040190613
852000,6086.4045753109785
853000,6084.63067140965
854000,6093.758054524655
855000,6091.631356117773
856000,6086.877988444642
857000,6079.568121907331
858000,6111.720845335766
859000,6112.546686670276
860000,6112.263487865894
861000,6110.561392204287
862000,6121.389524550112
863000,6125.47419933055
864000,6119.794958287356
865000,6125.700806484712
866000,6124.979089271768
867000,6128.407215326125
868000,6130.863024395147
869000,6134.247978559921
870000,6130.509950753737
871000,6134.969045312223
872000,6142.451545365616
873000,6135.007457296153
874000,6138.199572982166
875000,6136.283657238482
876000,6136.32917107499
877000,6141.928099439924
878000,6147.927149346868
879000,6158.325425966963
880000,6153.801598677024
881000,6149.653342045796
882000,6124.024478815143
883000,6113.898874217604
884000,6130.502779695733
885000,6138.52391913221
886000,6130.875562666906
887000,6130.072454453044
888000,6130.078005260837
889000,6135.225694850117
890000,6140.976511874497
891000,6150.007480819676
892000,6149.188865102473
893000,6151.689623541353
894000,6158.865468065915
895000,6163.676090342931
896000,6154.341158448803
897000,6171.253551941289
898000,6177.508927299988
899000,6188.509437968277
900000,6190.541670672349
901000,6187.156634012815
902000,6191.090448495528
903000,6191.854169634218
904000,6196.072108654025
905000,6191.4895033173625
906000,6191.4909754044
907000,6198.781764180549
908000,6194.992228759237
909000,6199.699980948554
910000,6211.752357484307
911000,6218.256640892487
912000,6217.141673498466
913000,6232.2759733633975
914000,6230.180287328498
915000,6230.463565093117
916000,6237.322432029551
917000,6248.470004532478
918000,6237.656791384104
919000,6240.411634411958
920000,6243.481930668857
921000,6244.104601204498
922000,6239.7610387350305
923000,6229.3357415741475
924000,6230.469660866822
925000,6238.581303501543
926000,6239.735452311787
927000,6249.916231637584
928000,6249.333059962623
929000,6256.87126346551
930000,6259.401184884107
931000,6264.5273660215735
932000,6263.491743095076
933000,6266.219152864518
934000,6275.587010725914
935000,6277.380004124065
936000,6284.006712384311
937000,6277.5298527845825
938000,6279.102413161741
939000,6287.255887936833
940000,6288.5894676844
941000,6281.547514901465
942000,6284.2768480196755
943000,6276.859838580464
944000,6278.093654455657
945000,6285.09040803582
946000,6292.703385330657
947000,6290.141918243102
948000,6294.148998434158
949000,6302.148572141592
950000,6307.324416901422
951000,6322.984385499127
952000,6320.810367908648
953000,6324.1891230268675
954000,6324.895731622583
955000,6331.989494680484
956000,6335.7025309902465
957000,6341.0901062659195
958000,6336.707274718197
959000,6333.676078835674
960000,6323.10233542044
961000,6319.227077276102
962000,6311.500121379777
963000,6320.6763256002405
964000,6328.324645443263
965000,6321.734665540736
966000,6311.003530063082
967000,6310.006044543752
968000,6292.616966153822
969000,6288.272179640368
970000,6297.691998979978
971000,6295.291678036531
972000,6296.571179403611
973000,6293.531678725989
974000,6289.382407256789
975000,6287.216126547925
976000,6286.564886879865
977000,6289.987985726702
978000,6303.54325170869
979000,6304.403413749175
980000,6316.03713248079
981000,6323.106980028555
982000,6349.279849928923
983000,6359.483023705138
984000,6351.640827332083
985000,6345.576651875199
986000,6347.615186718655
987000,6353.166991399854
988000,6362.7923479683595
989000,6366.276488531835
990000,6368.800465764271
991000,6370.7408623426945
992000,6377.214127592881
993000,6364.090669275818
994000,6361.97404467916
995000,6331.360912159542
996000,6340.723724180073
997000,6332.870394556489
998000,6328.636253082347
999000,6327.218692214852
1000000,6321.164981417652
