Steps,AvgReturn,StdError
277000,13.448674,0.8616148536498248
278000,14.275968,0.2695743383228747
279000,13.5903015,0.41759494228832716
280000,14.22377,0.7284047033819402
281000,18.062239,1.4743644303136498
282000,14.184792,0.4979250342772996
283000,13.988516,0.827962108283622
284000,13.848658,0.4393403209023576
285000,11.699278,0.4484352815337902
286000,12.76665,0.24992717187260421
287000,12.720188,0.3336817608365816
288000,13.081207,0.2450297476386676
289000,12.586752,0.3423593748000601
290000,13.425146,0.3240544014162849
291000,13.644648,0.18783949461909433
292000,15.205719,1.47805951841706
293000,15.352943,1.458427525124937
294000,13.886991,0.3975858253338239
295000,13.978205,0.5091239936060963
296000,14.006923,0.3662400031626455
297000,16.379652,1.2622842416921036
298000,14.173511,0.913078587146721
299000,15.938179,1.1846656024884195
300000,14.620575,0.8181815470876443
301000,14.333414,1.1252418605895274
302000,13.4702635,0.8396308512070392
303000,15.239598,1.1938992514399138
304000,15.756137,1.5659329506912463
305000,15.229422,1.7456386335651413
306000,17.440773,1.7042958677687505
307000,16.231064,0.944106771974915
308000,14.341835,0.8130207130585376
309000,15.083044,0.6186721974751569
310000,17.578308,1.57080781309872
311000,14.709137,0.7392919815391494
312000,13.35964,0.6393049029565587
313000,15.165651,0.9521336553646222
314000,14.388512,0.1467615899634356
315000,14.734919,0.7224860784830645
316000,14.359152,0.7920083958937921
317000,16.62183,1.2334925615262142
318000,15.691988,0.4278506023964379
319000,17.118832,1.283708891785589
320000,18.358524,1.2142788573342285
321000,16.65659,0.3599602005539272
322000,16.120314,0.527097796320738
323000,17.912842,1.5037544418239313
324000,16.339842,0.7526056832921972
325000,16.38503,0.5612328407809526
326000,15.883841,0.4595584693150674
327000,16.62056,0.8640318529238326
328000,15.481296,0.3018144343925754
329000,15.136479,0.286187363208371
330000,14.911777,0.3067362676200537
331000,14.185022,0.1322929941159574
332000,14.291786,0.15403167203716617
333000,14.045816,0.12504315548551934
334000,14.459913,0.2999427263796962
335000,15.463274,0.38955566228011956
336000,15.743426,0.6266898827267573
337000,16.359152,0.6354619660922676
338000,15.1241455,0.39397585770518945
339000,15.574778,1.280259740784675
340000,15.9476595,0.2895440427634816
341000,16.204655,0.3700329534239463
342000,16.499918,0.760755836811451
343000,17.798466,0.8114889968800255
344000,16.272686,0.28444169607565667
345000,16.689173,0.4274303153400727
346000,18.15743,1.5297792918894544
347000,16.019672,0.3416421839087382
348000,14.977252,0.8370540908293561
349000,16.91232,0.37149428876702617
350000,16.290152,0.3668586156476175
351000,17.571194,0.5951195732095698
352000,13.756384,0.17916717712448466
353000,16.401491,0.6304625518474782
354000,15.412283,1.2059115674399936
355000,13.259603,0.2944665545421318
356000,15.902182,0.7649370691321797
357000,18.310574,1.8208818159054476
358000,14.541771,0.9186647973659816
359000,14.2060375,0.3744153384698311
360000,15.055962,1.03802820623807
361000,15.105344,0.5170721650598729
362000,16.589474,0.9034641955932634
363000,16.478168,1.0643476983013105
364000,18.008066,1.323568043142092
365000,16.802822,0.8788269826741035
366000,16.022327,0.6865435244902821
367000,15.826744,0.34021813118282085
368000,17.581211,1.236266931084045
369000,16.891432,0.2366087202613537
370000,16.343203,0.40085828914905475
371000,18.25269,1.7060028009387405
372000,19.153898,1.5538506685258948
373000,17.600292,0.5558849151148613
374000,18.673294,1.1041665135603775
375000,17.834162,1.275298174616358
376000,16.203203,0.5635261175579659
377000,17.752348,1.5765279994771269
378000,14.550977,0.17236860329626957
379000,18.677206,1.755524068614452
380000,15.683157,1.2135536369207067
381000,15.675878,0.5582780520059935
382000,15.023384,0.21425543519195098
383000,14.135272,0.08161659673776966
384000,13.791159,0.03683506789920266
385000,13.772761,0.021329063909316912
386000,15.042147,0.7512179707512593
387000,13.840032,0.017504654083704736
388000,14.235944,0.4745802728540121
389000,13.721937,0.029030860029632503
390000,14.747124,0.7319024838835011
391000,17.678614,1.5909574655403638
392000,15.015796,0.7162347373262752
393000,16.519459,1.3283540907406326
394000,14.317297,0.2604050763381283
395000,15.856363,0.9751116598795434
396000,16.803398,0.32166111373600337
397000,18.398657,1.1206233397358507
398000,18.57198,1.1439452943003077
399000,16.495916,0.47695505116621795
400000,17.508738,0.4370191481327252
401000,20.154282,1.381874135866429
402000,18.200445,1.1901632240824709
403000,15.454221,0.2549645095884405
404000,14.51384,0.1330778516380243
405000,15.290805,0.43328560879624556
406000,13.995585,0.12065693474064944
407000,16.057016,1.3041973674456928
408000,15.041814,0.7306732507384696
409000,17.830402,1.9872847292396187
410000,20.580688,2.026857833579914
411000,17.250792,1.5610292875562577
412000,19.599659,1.806765991272739
413000,18.67381,1.8406967164356622
414000,20.10933,2.070944660315128
415000,15.630171,1.2271916861338823
416000,16.278955,1.4074663718626323
417000,19.751055,1.9752722624503896
418000,21.893826,1.9538042604764825
419000,15.720224,0.8158257682082493
420000,17.718857,1.6059627953647482
421000,18.482346,1.698302602240975
422000,25.990314,1.264418511311188
423000,26.90361,0.6953980141258806
424000,20.243946,2.0425254293479904
425000,17.498632,1.393790700756708
426000,14.396184,0.13625141661996296
427000,15.883715,1.3769820834959359
428000,16.594173,1.4717216996831513
429000,20.785145,2.091366939538692
430000,16.072275,1.1881760492785212
431000,23.67866,1.5638776945863908
432000,21.175997,1.6132732041115927
433000,25.939,1.432266210879304
434000,20.776566,1.593371147453087
435000,24.605818,1.641433228531096
436000,21.508236,1.8095659949859493
437000,19.56676,1.5324956076248075
438000,19.111942,1.5236064364848718
439000,23.274366,1.580078179208067
440000,22.580658,1.6697547481294917
441000,19.461454,1.6871677283006277
442000,18.210375,1.1759633344990317
443000,21.378263,1.517548030044602
444000,21.008055,2.1352587959038707
445000,24.440226,1.6898796711506514
446000,23.667042,1.9070237363783094
447000,19.949913,1.801060280652664
448000,19.647202,1.414641221164263
449000,21.218348,1.3929821693382023
450000,20.807486,1.8079673284251514
451000,18.787739,1.519883603177992
452000,19.534994,1.976034200021764
453000,20.336325,1.9698910500795919
454000,19.808062,1.8265783283874155
455000,18.107014,1.8023358060665284
456000,21.635035,1.8618046339210592
457000,23.67335,1.6391905415136703
458000,20.50754,1.6502454972048928
459000,21.263252,1.9627609851553012
460000,20.903208,1.9015271703083032
461000,17.856173,1.5252697915907163
462000,18.497307,1.7619754315777776
463000,22.307281,1.9579974051400053
464000,16.98466,0.49280054043317234
465000,21.788033,1.5387909038186156
466000,16.30406,0.8347582506368049
467000,21.633488,1.5624195635127334
468000,20.696774,1.6281966554279113
469000,23.446741,1.4517700333945285
470000,23.400335,1.3747881013737318
471000,23.787,1.7845960658088758
472000,23.239277,1.4745675432977468
473000,21.649517,1.7114797644193387
474000,23.46954,1.6409127043877387
475000,24.014135,1.451771239707723
476000,23.297579,1.8223075273120073
477000,22.286985,1.8072949596084567
478000,26.651047,1.4732163217309375
479000,23.962696,1.6679127078817357
480000,22.216125,1.796923229552678
481000,23.77768,1.5938132612388123
482000,25.822948,1.7474018110878173
483000,23.69742,1.693917955357851
484000,19.932693,1.7855356329981167
485000,18.672548,1.4804816445221436
486000,21.997103,2.2298964786261646
487000,20.535227,1.7151816380344669
488000,22.175728,2.2039336029010004
489000,20.764462,1.8055393215432454
490000,22.270609,2.2182813412453206
491000,25.058725,1.616170165247798
492000,18.415823,1.5966776519187706
493000,18.605886,1.8386189927475625
494000,19.385693,1.4984887339414916
495000,19.374088,1.3953479003014506
496000,20.999517,1.983467652714431
497000,20.615366,1.442711827618236
498000,20.186817,1.837866404103444
499000,17.105024,1.3464840733166539
500000,18.443739,2.03107374740498
501000,15.964487,2.2650519132596405
502000,17.836226,2.015324574707136
503000,15.781828,2.010461323064158
504000,16.24341,1.8752002895767472
505000,16.85469,1.3979986227568617
506000,18.603685,2.3712781944725023
507000,23.402979,2.4410762298427113
508000,19.129593,2.414496023340344
509000,23.504494,1.9216484743898798
510000,21.923487,1.957946739985843
511000,24.96703,1.9170733808111995
512000,19.418222,2.041603655278366
513000,21.711365,1.7156027921284405
514000,20.240273,2.0428455547119384
515000,22.243658,1.5134654138275105
516000,23.173151,1.583154881010229
517000,23.50927,1.368463099717513
518000,25.696981,1.778564952204628
519000,20.60283,1.6857641828990142
520000,20.42134,1.0451921987209514
521000,21.461226,1.4844312647095592
522000,23.268509,1.8829169242917854
523000,23.638102,1.55488734392728
524000,24.108484,1.4678319427880049
525000,24.055859,1.6567835639290616
526000,19.174599,1.181177547886988
527000,25.596746,1.2830725615755751
528000,24.867785,1.7655313412963909
529000,26.715155,1.2435359482094086
530000,26.991129,1.5097178511001468
531000,27.51212,1.1405406260984348
532000,23.93136,1.7284105208910376
533000,28.531612,1.030240323649991
534000,25.43902,1.5604502572229748
535000,27.384113,1.2928174611377452
536000,27.44637,1.2660371574342673
537000,28.06192,1.050422772731606
538000,26.562237,1.3401378103903852
539000,25.708536,1.3379276938292064
540000,23.743847,1.4901341103357975
541000,24.254986,1.8500963088459528
542000,25.45515,1.4059601390503507
543000,28.519688,0.8507478566331954
544000,23.466862,1.9164527326727119
545000,24.581665,1.3799446379120837
546000,27.101986,1.6828908956592477
547000,24.703823,1.6471969929736485
548000,23.179193,1.8391247395542891
549000,23.98791,2.0598259208137546
550000,19.139465,1.247745830468503
551000,17.143467,0.704498667047699
552000,18.638102,1.5029356567432737
553000,17.658726,1.487585321345308
554000,20.090351,1.7842193945139433
555000,20.052185,1.6380977725487484
556000,17.108973,0.9573446267858687
557000,16.078344,0.38597717188639985
558000,15.938405,0.20518267826275172
559000,15.775412,0.41590150474719895
560000,17.596127,1.3715696577712349
561000,16.624763,0.1510652724977116
562000,19.232489,1.6894555012736918
563000,18.45854,1.1170102809296556
564000,19.636278,1.7283186902991186
565000,23.469303,1.8607596651164628
566000,24.030712,1.7874508059832794
567000,24.327488,1.623621561849231
568000,23.212717,1.7326769490811167
569000,24.584482,1.5425942585312178
570000,24.454357,1.7026640275951082
571000,24.068954,1.885942960939785
572000,23.98875,1.8276189243066825
573000,27.72414,1.4372496414742684
574000,22.303488,1.5202557507984455
575000,19.148481,0.24065978384895578
576000,20.928452,0.9570806703800324
577000,21.583775,1.4417048576792615
578000,27.579884,1.5446419751786085
579000,27.007456,1.5099848986835436
580000,30.112911,0.4268058220782783
581000,22.922123,1.7670561211740354
582000,28.644308,1.2127889097500704
583000,28.438288,1.2651196054608231
584000,26.538456,1.6602832292949887
585000,25.283062,1.7120134072186843
586000,29.41772,0.9145888912660336
587000,30.529612,0.15135285567837767
588000,29.677425,0.8168772209462651
589000,29.325596,1.127215012002593
590000,24.738995,1.5179507878623621
591000,26.715738,1.8874502492761118
592000,25.519024,1.7907196131616399
593000,22.720875,1.6805102365702194
594000,18.818222,0.6273432898079285
595000,22.580172,1.9445381164633158
596000,24.941908,1.9605382023055822
597000,19.732119,1.7132311803883697
598000,20.79208,1.679352326692803
599000,26.414083,1.7145484743965882
600000,25.899567,1.5774879232015222
601000,27.836964,1.3711338771297799
602000,23.323044,2.1742950908726852
603000,25.162611,1.629997982605358
604000,25.234009,1.912823690216692
605000,21.935375,1.925929981494888
606000,19.654623,1.776765585286122
607000,21.355412,1.6961046996008893
608000,20.743298,1.2834887396276222
609000,21.90981,1.9551188402800135
610000,22.561577,1.8206919723664885
611000,19.044071,1.3758942905729405
612000,21.996851,1.7415729057327705
613000,22.04668,1.8097256806950501
614000,17.786114,1.1865243049371723
615000,15.957952,0.1490336620163297
616000,16.531906,0.21367357756211897
617000,16.854237,0.37503632588390445
618000,18.516497,1.2615943813340909
619000,20.329288,1.964516321642214
620000,16.337246,0.3066697319079284
621000,19.133785,1.8974575219580507
622000,22.03764,1.9199282717747523
623000,16.488422,0.380560335579082
624000,17.87006,1.3550478414724167
625000,17.77189,1.3803422688987677
626000,16.268087,0.18138522896464476
627000,16.137632,0.40775640266444646
628000,26.262476,1.7600308547085028
629000,17.75726,1.3844836928840831
630000,17.10651,1.4753153066890876
631000,15.432236,0.1650533127507168
632000,16.365881,0.25354694079594275
633000,21.570925,2.0712074858023444
634000,16.312428,0.43221236702615695
635000,23.545116,2.1954131112310846
636000,21.184055,1.7366131490342451
637000,18.353127,1.270416526697166
638000,21.578812,1.5501101928885477
639000,20.552538,1.631495017279533
640000,21.912504,1.7992161293568183
641000,20.956825,1.7230388082366455
642000,20.81483,1.45478506243463
643000,22.679737,2.2019217740711414
644000,18.791601,1.4443162241667071
645000,17.634811,1.4144510760470053
646000,19.01764,1.8302081247891822
647000,18.942917,1.6428355676195152
648000,24.441605,1.6104303762799832
649000,20.694118,1.7328464360849212
650000,18.67168,1.9097827254429123
651000,16.660084,0.7069618078013902
652000,17.72755,1.404836609098973
653000,22.566143,2.0623615911482553
654000,19.711542,1.9965029223033104
655000,17.119915,0.959550747434591
656000,20.00556,1.8585456280374026
657000,21.195232,1.7047459733793884
658000,21.46847,2.1127453727579195
659000,17.385515,0.6580856161063515
660000,24.519144,2.1966254559913954
661000,20.81354,1.6325825086242298
662000,19.972935,1.6347611102532063
663000,18.495934,1.1115256272024434
664000,23.378601,1.8016111134150292
665000,20.049139,1.7272563807423538
666000,26.361658,1.5707043717423053
667000,24.281448,1.6345301012764903
668000,25.277128,1.6356065850132888
669000,24.79112,1.5922215309788819
670000,23.961073,1.504075019555327
671000,23.046398,1.7620981739453017
672000,23.812124,1.4891303069689579
673000,26.608776,1.6517247387594511
674000,27.625845,1.0383619780200286
675000,29.989435,0.5136728498727998
676000,29.529919,0.8149882098785047
677000,27.950247,1.0307742680276355
678000,27.286251,1.5940640235940855
679000,26.469986,1.595741402090814
680000,23.573471,1.7981643750405039
681000,29.680384,0.7281829679379057
682000,29.565384,1.0106111953517047
683000,26.620361,1.5004780951881063
684000,22.790218,1.6215123232289288
685000,27.74469,1.4433164921068984
686000,26.888218,1.574010876207989
687000,26.02419,1.5725528959234807
688000,27.870947,1.3006345214262123
689000,21.080633,1.898296663573863
690000,19.791252,1.7403438233768882
691000,20.820408,1.8278543061687278
692000,20.404444,1.6782132654590483
693000,21.636942,1.882821323971134
694000,18.148512,1.2986765243226506
695000,20.078876,1.7495659369584617
696000,21.009066,1.8071474878204488
697000,20.420076,1.6110406199671694
698000,20.55836,1.65396244973495
699000,18.189365,1.067833189487204
700000,17.471163,0.699175508499379
701000,20.139538,1.779881039899652
702000,22.182335,1.7965257493551434
703000,23.88234,1.5669741497671101
704000,22.232553,1.818520005460081
705000,24.050213,1.33577894845179
706000,17.961023,1.0920155469375235
707000,20.851786,2.0866537230992597
708000,18.333776,1.36412082458534
709000,18.348186,1.136771575917297
710000,19.190853,1.380858721735094
711000,22.174408,1.8313414560352637
712000,21.681822,1.8938418997363178
713000,21.017935,1.9924313136941172
714000,24.084219,1.8415097715286468
715000,23.751171,1.7164589729181228
716000,22.298355,1.9690265758866987
717000,23.958515,1.9504645823979545
718000,21.598104,1.8380894212552474
719000,20.823463,1.8907906813003863
720000,21.3148,1.5836102642410919
721000,20.455584,1.727400987536525
722000,20.570972,1.699152902253835
723000,22.303297,1.75672208840558
724000,21.056019,1.1156362902013035
725000,25.28309,1.9505672698086227
726000,22.182186,1.9403868911832962
727000,24.944574,1.7143794397602314
728000,26.116735,1.7573184594910314
729000,23.388813,1.8303528823725028
730000,22.72931,2.0222141309383055
731000,24.034878,1.6791265953363124
732000,25.357355,1.7372544552861857
733000,23.453442,1.729377682494599
734000,20.066525,1.8330596983914504
735000,19.968792,1.6968922713276433
736000,18.677702,1.264478600787181
737000,26.364521,1.507527789495824
738000,16.08526,0.17697568302324368
739000,21.185627,1.8494785257013018
740000,20.393145,1.6299863718408627
741000,21.216167,1.7915447313865678
742000,21.339289,1.7633957145749626
743000,16.80578,0.23862567592228875
744000,21.243444,1.8218067565472071
745000,24.063103,1.813437204815733
746000,24.625591,1.5221480038329158
747000,25.232939,1.3152954488336128
748000,24.854729,1.0506175923124916
749000,21.984879,1.6799078339187963
750000,19.880913,1.246058726071645
751000,16.495222,0.31596200014121006
752000,19.740719,1.720296405978465
753000,23.279993,1.9128172062832725
754000,20.820137,1.5061614890140858
755000,22.514956,1.9921022917703612
756000,17.632822,0.3678275113263958
757000,23.33204,1.7192322869519083
758000,29.458023,0.6748034582992497
759000,27.64362,1.1048736392759844
760000,19.5865,1.6304782460458545
761000,20.815527,1.6180450775300996
762000,18.22549,1.2540843277535834
763000,24.004017,1.7564839923388473
764000,27.208313,1.446116495820109
765000,19.24013,1.1886690544021326
766000,20.756306,1.8508605082545666
767000,21.590153,1.8723512793900168
768000,20.44811,1.4677960549704732
769000,21.16055,1.987260150608284
770000,25.203945,1.859057406410101
771000,22.920965,1.7058322584108907
772000,28.740316,0.9843088178569088
773000,23.963076,1.7763883108345924
774000,25.373856,1.8553371365187592
775000,27.026728,1.5387896975054214
776000,26.580744,1.7840698116778453
777000,24.777655,1.7619381866579025
778000,21.89454,1.8002071156459678
779000,23.998917,1.7086533726050022
780000,24.350931,1.932080369316226
781000,23.332054,1.8238357753400856
782000,25.088343,1.6684056376107725
783000,27.31457,1.5269823039592298
784000,28.1442,1.2219890835104217
785000,26.753418,1.4648784357208147
786000,27.052145,1.4986429912412178
787000,29.05943,1.2253793513485371
788000,26.17398,1.719609561403438
789000,26.647043,1.4670514581512675
790000,27.571148,1.2988956209565723
791000,28.378452,1.1363677625754918
792000,26.173985,1.80578978232022
793000,23.939293,1.6260850041812207
794000,25.059729,1.4813788399604333
795000,28.887018,1.2457615206583896
796000,29.408375,0.5378216567374017
797000,26.478535,1.7537189717082726
798000,19.833923,1.4958742008819108
799000,21.105354,1.8952552464326353
800000,21.388222,1.8956542345216632
801000,17.650211,1.7830834998523237
802000,17.053707,1.4793428848666874
803000,22.338953,2.231134005174407
804000,16.127449,1.0000582167384766
805000,16.511398,1.43726637906984
806000,15.480804,0.6391483084250187
807000,14.727945,0.2489517357144754
808000,15.008896,0.2636032199514016
809000,18.483904,1.520206442746627
810000,21.108303,1.9339724715615472
811000,25.215302,1.602531739061749
812000,21.031685,1.5609544961382087
813000,22.465197,2.037395884067362
814000,23.757559,2.2455197423843494
815000,24.194366,1.997768344844172
816000,18.233778,1.8940272196007981
817000,20.079754,2.1397696533049526
818000,17.799496,1.552089149683861
819000,15.482091,0.4519626167086125
820000,14.81201,0.579743641353512
821000,14.578796,0.2793514879143497
822000,15.015335,0.6300327273774203
823000,13.94061,0.19951939593955906
824000,15.154993,0.5872340169500369
825000,14.337916,0.3987680122642763
826000,16.333838,1.7257970433555019
827000,15.5722885,1.5983746330049071
