Steps,AvgReturn,StdError
1000,-0.02619867,0.01806401585732669
2000,-0.028924769,0.011120561929607116
3000,0.022594003,0.017003943398956372
4000,-0.022137938,0.012669552890035041
5000,-0.02045506,0.009490766244782015
6000,-0.0060201087,0.00878000332996878
7000,-0.035658758,0.011110727649776702
8000,-0.015333365,0.02185223157494778
9000,-0.02758981,0.018134611096080566
10000,-0.021158475,0.013476839120018954
11000,-0.03965823,0.018754914068781
12000,-0.021737782,0.010144270514272151
13000,-0.018674348,0.012387743284530536
14000,-0.032211374,0.01043406605448801
15000,-0.076405585,0.018254679312285093
16000,-0.051540025,0.015321820934226241
17000,-0.037683554,0.011467784574898797
18000,-0.05853594,0.01429616727722214
19000,-0.06339943,0.01022836727208884
20000,-0.048754063,0.01873312385866802
21000,-0.06120502,0.016991019119605696
22000,-0.03727551,0.011595692648826298
23000,-0.053659685,0.008001778763410404
24000,-0.015757801,0.015574838058497503
25000,-0.046113323,0.008912085200427085
26000,-0.055652983,0.010506939623044474
27000,-0.049069293,0.016465101908080697
28000,-0.06303712,0.0148760787845961
29000,-0.07172136,0.020232532283904012
30000,-0.05890732,0.02313691036139026
31000,-0.04896918,0.01727322925878801
32000,-0.06637068,0.01707782654798896
33000,-0.04161293,0.018899298213349153
34000,-0.06437352,0.014024400464668553
35000,-0.08985864,0.017552880694593265
36000,-0.095927894,0.017108512139869962
37000,-0.07706262,0.01629514486622474
38000,-0.09195379,0.018350822709481966
39000,-0.09371464,0.01552012633614917
40000,-0.08137094,0.014351377310587273
41000,-0.05320855,0.012377040789051462
42000,-0.10453339,0.017174170212024737
43000,-0.08184917,0.010995385730970312
44000,-0.074675165,0.01139138041977648
45000,-0.10099914,0.016215316148157164
46000,-0.11801553,0.028010606509037434
47000,-0.11611275,0.020936079113295446
48000,-0.10195408,0.014439222592412152
49000,-0.11417407,0.02129077524579893
50000,-0.1276309,0.01895646614957463
51000,-0.10523941,0.013668686505407344
52000,-0.11098118,0.019003460530383785
53000,-0.10890647,0.01846006237990293
54000,-0.12394711,0.021076944451700032
55000,-0.09224311,0.021119233739835173
56000,-0.079524994,0.008280104314938095
57000,-0.110579096,0.014309113939337165
58000,-0.124870576,0.019278441036681665
59000,-0.111515805,0.01832885814941512
60000,-0.11101904,0.012375272550667962
61000,-0.114379086,0.012824525260180067
62000,-0.11571139,0.02209138552180597
63000,-0.00957199,0.015678920268796574
64000,0.013019999,0.02007683070685733
65000,-0.107074834,0.011892938115449383
66000,0.07196043,0.01583219037081092
67000,0.11842878,0.018604599669700832
68000,0.12143813,0.012906773672877694
69000,0.2681426,0.016798590960384482
70000,0.5039198,0.013710026293118035
71000,0.30176845,0.02913104763893501
72000,0.44246745,0.0383344209565479
73000,0.5226574,0.02282281420733375
74000,0.49158487,0.020584665000869525
75000,0.5413204,0.010105823993363508
76000,0.6286278,0.017768937984724686
77000,0.8575406,0.028326641717310627
78000,0.88677406,0.03320820481760604
79000,0.83724403,0.014260003798277
80000,1.0371585,0.022026718181483655
81000,1.1449053,0.018800743367803827
82000,1.1109426,0.020657095626299943
83000,1.2960789,0.024464547562817872
84000,1.0722634,0.012460176266041411
85000,1.2133043,0.024129289094090355
86000,1.0248764,0.0224281801549919
87000,0.918746,0.015560215045136827
88000,0.87264234,0.037646320590637106
89000,1.1325786,0.04058623307358629
90000,0.89796895,0.22659551025666147
91000,0.88204575,0.028102500715128858
92000,0.9083414,0.028478229577878177
93000,0.75249994,0.03030001460193924
94000,0.7359604,0.041869170716570536
95000,0.71341926,0.037555637409900935
96000,0.6745602,0.0318260031488587
97000,-0.09308824,0.30616651081945234
98000,0.36558038,0.21467329077328387
99000,0.20640668,0.24899557765963218
100000,8.872523,8.655709728495749
101000,0.4306469,0.24062415991243546
102000,0.3095864,0.3258078530388314
103000,9.687754,8.623847981250266
104000,9.392838,8.378313787361286
105000,18.547411,11.423461452142321
106000,31.677496,12.106314336809097
107000,8.896468,8.16825485189143
108000,28.366959,10.933960065203804
109000,7.013002,6.279579139199018
110000,16.126469,9.904129284883291
111000,7.165644,6.445815128944922
112000,13.387663,8.238450216670023
113000,21.04994,10.104475589668926
114000,33.305897,9.659645789786579
115000,36.24032,9.577009717034764
116000,22.9098,8.940994957921191
117000,18.13945,8.54474580300127
118000,36.092236,9.129622533180418
119000,30.250347,8.304405390570516
120000,22.893871,8.811158865657873
121000,33.6356,7.6376284386880995
122000,18.580551,7.325553405842775
123000,28.924948,7.492303888166064
124000,15.047514,6.749711358332629
125000,19.75085,7.573902531570746
126000,19.955303,7.670314097845316
127000,22.615692,7.161314467590098
128000,25.209587,6.866772593867895
129000,21.996653,6.98939613954226
130000,23.1992,6.129840085542298
131000,29.794117,6.326908234222317
132000,26.247753,5.712838724740161
133000,17.66789,5.97551281965091
134000,12.559862,5.28916826144312
135000,20.743824,5.723286603316332
136000,14.39918,5.8518500351596225
137000,22.613829,5.230263385006943
138000,19.517246,6.20472619917708
139000,12.331185,5.8121237290436465
140000,19.563126,6.19203216543305
141000,18.819088,5.953666487701429
142000,17.856283,4.95555420493457
143000,11.063192,4.637558586931428
144000,5.9060235,3.3668128875213568
145000,18.734772,5.020826303988768
146000,19.922382,4.762589933741694
147000,16.836456,4.720804752581278
148000,12.220209,4.236552637507929
149000,11.246849,4.302592554910324
150000,7.090735,3.4987178069129663
151000,5.788119,2.8361020323944235
152000,5.843116,3.4714213519514603
153000,17.444035,4.803056614580695
154000,2.8051696,1.821730306448516
155000,6.8642387,3.724300786880773
156000,15.818586,5.048551301712562
157000,18.982876,4.716964756105399
158000,12.160228,4.973889863910227
159000,10.295883,4.097145957939023
160000,19.745358,4.743961442238112
161000,24.187574,5.0519202328860535
162000,14.940863,5.008448022723355
163000,17.634182,4.583713892767205
164000,20.418495,5.138347144851077
165000,21.107967,4.37648466647297
166000,20.711748,3.487648375463412
167000,24.170023,4.021151544056941
168000,21.52076,4.10795904783478
169000,18.07957,4.850477087828465
170000,19.345694,3.8695523554545512
171000,20.277256,4.169792852706813
172000,12.548372,3.215277030361669
173000,21.748735,3.2417399229058868
174000,20.652298,4.057845480380648
175000,12.298711,4.299054438311327
176000,18.156673,3.8123930142105826
177000,10.669903,3.742788742897215
178000,18.922737,3.8882212584501437
179000,9.189208,3.86701457407196
180000,21.10401,4.116580869813021
181000,8.056792,3.9574021138322983
182000,4.0184965,2.870337502428067
