Timesteps,Avg Return,Std Error
3000,9.061867068638522,0.6666644082333543
11000,7.812709807774729,0.45402454176770324
19000,7.7982962596782945,0.5288909394859974
26000,8.541929207548261,1.0775842415420613
39000,7.680692006089418,0.39106197349053406
40000,7.476777768313241,0.3642904794673297
42000,7.985242370580957,0.4588945509901228
57000,8.470316978490825,0.5959674905306553
58000,8.000549912367497,0.4360026660332864
66000,8.858021368089293,0.5069669928991236
70000,8.074651651585256,0.6987205063756231
83000,8.167104112718192,0.5468598767439667
108000,8.211753257628112,0.48239715898983315
118000,7.466503103169406,0.39680198774939973
120000,8.752287687735512,0.5546745065103243
135000,7.615263642241506,0.4466186307769641
176000,7.642423300916542,0.38093146125036487
182000,7.366943925308682,0.5322490902080758
187000,7.750526833214333,0.4227850593498495
190000,8.143148581974057,0.426726141265101
202000,8.016692380638293,0.503396997505509
204000,7.865208191563221,0.4153869125087957
214000,7.930100485435161,0.45268157362661077
221000,8.975303964976225,0.5131853971183318
228000,9.513747591733212,1.0236720572522486
230000,8.101145849927947,0.4902267225449405
233000,8.202139570794674,0.37094350803070164
241000,9.570491895993115,0.6072256872390899
242000,8.750427634010848,0.5597290699356436
273000,9.490013396114735,0.6711840064990474
281000,8.481409288100162,0.5425494269809494
295000,8.749829542525488,0.48047669294205164
320000,8.174651991797688,0.595014688546501
321000,8.097922076663055,0.5480521886589336
329000,8.036073651449666,0.437586117691738
337000,8.333132788319023,0.4837256990614044
360000,8.14165503185838,0.4405258099609687
365000,7.894425365449812,0.5543447455396846
396000,9.14877774487453,0.5782337051719917
397000,9.46629604832846,0.6187142167888106
410000,8.240741370858814,0.5414189791444957
418000,8.813976042442167,0.5911674896456207
445000,8.350201945108848,0.5126711232614418
477000,7.844253079650161,0.5052306063556298
499000,8.363689929294292,0.5068456302750877
559000,7.11310614793258,0.3531161004241928
580000,9.414846635555627,0.8736876483294397
597000,8.773211239087313,0.4437791443700833
606000,8.506548983151498,0.617724591664084
607000,8.017256850108874,0.5279046729410337
613000,7.8376652028278215,0.4156556698097923
616000,8.706227281606804,0.6530352614599001
617000,8.25756241416433,0.5485343017339734
636000,8.94221503786189,0.6174446318109994
638000,8.262098202788682,0.5493517041505308
646000,7.660112132243048,0.4603013312184149
648000,7.28787636739321,0.3105720567333836
649000,8.344876517628748,0.5694362613181007
651000,7.69290753298279,0.4109311000655242
657000,7.209063595650524,0.3324345116469462
659000,7.687524556557665,0.4194433556712996
681000,8.145865405878006,0.46034427286684665
709000,8.226230523032797,0.6536031623285028
714000,7.719143977732496,0.5089643927405936
717000,8.99872039967119,0.5971474618910185
728000,8.288743249219246,0.5383179097363326
734000,7.996162510041217,0.5200457641022648
748000,7.104103318857986,0.2970792036513411
780000,7.499573897116058,0.35127850888944456
782000,8.039635100759831,0.36515821255956415
812000,8.741731837027091,0.5827207945406434
849000,8.03593161980292,0.455291024997235
853000,7.621709849791389,0.5070594811484772
859000,8.546233626541422,0.6047432285175057
865000,8.118318375785064,0.5110884963707183
868000,7.679133197402392,0.3676244748183587
871000,7.849132275566726,0.5467728649061387
872000,7.516074019911805,0.5285218374767366
902000,7.79878240972975,0.5774772732096156
931000,8.627347699508926,0.4710919586948233
953000,8.35639890399953,0.628824266092782
