Timesteps,Avg Return,Std Error
208000,-2233.1519588689494,2.7115396305130983
210000,-2231.7777352957114,2.3911515256218023
212000,-2230.826345374151,2.3041129294649307
214000,-2230.3972741654875,2.2821765784210815
216000,-2229.8775632593497,2.2848905526785273
218000,-2230.2332156906978,2.300280312289191
220000,-2230.0358171476532,2.260737777149689
222000,-2229.262041958537,2.274212665395334
224000,-2229.171519634974,2.275097305837254
226000,-2228.9650164178825,2.269781679378088
228000,-2228.7512695161367,2.3182577385043026
230000,-2229.12755707292,2.302044722340982
232000,-2229.047555303885,2.280737209874017
234000,-2228.5439248732528,2.2994680371466636
236000,-2228.3603886208944,2.308510525303866
238000,-2228.3462749114065,2.3372370558961677
240000,-2228.3642153185,2.323175729621073
242000,-2228.97640055804,2.3333687380211336
244000,-2229.2768208032276,2.348127104071838
246000,-2229.447402744008,2.3703943813004393
248000,-2229.768166164541,2.3906744301742355
250000,-2230.1370501583606,2.355251543814197
252000,-2230.3815957046604,2.379847198217207
254000,-2231.2816782398854,2.3720373459527484
256000,-2231.493671509129,2.3643059579473658
258000,-2231.2819217051565,2.3827695462538165
260000,-2230.877920232902,2.4103873751052767
262000,-2230.195697472532,2.4022649448175994
264000,-2230.1478226668787,2.3798913465752456
266000,-2229.3652766430646,2.364655935225608
268000,-2228.8932009046275,2.2585354160867785
270000,-2229.050477710561,2.173982591003385
272000,-2228.8761260927954,2.1749866120361414
274000,-2228.8666436869325,2.175696932771217
276000,-2228.803023726551,2.180865385744999
278000,-2229.602084820957,2.2145795765012792
280000,-2229.2269168314574,2.2157119376531043
282000,-2229.551949788533,2.226882994275011
284000,-2228.9323026881284,2.186421947763344
286000,-2228.831014975071,2.1416405338290296
288000,-2228.4355546274473,2.144230902939504
290000,-2227.0801467785654,2.0221721583340826
292000,-2226.7115152020942,2.0165026309483767
294000,-2226.6681247018532,2.016836686869338
296000,-2226.4763980667935,2.0459225093675477
298000,-2225.4846880977284,1.9739311221461076
300000,-2224.8854352743797,1.988324671073205
302000,-2224.942249779524,2.0079591477670773
304000,-2225.006627093309,2.0226954420759675
306000,-2225.618786885783,2.067217631854275
308000,-2225.70922029442,2.070245875354271
310000,-2225.5626874888508,2.0621638390442394
312000,-2225.929296114006,2.059004553078981
314000,-2225.972928511503,2.088408371523923
316000,-2226.628811157755,2.106005861576642
318000,-2226.784149409585,2.142044986130317
320000,-2226.6623585299335,2.1464846523692342
322000,-2227.0587094476655,2.1258714805772483
324000,-2227.6513640795874,2.1682448680353468
326000,-2228.068026623751,2.167717050590773
328000,-2227.5740685558517,2.1371026043119974
330000,-2227.0287889849405,2.1569558797576383
332000,-2227.3125611189057,2.1972009923076152
334000,-2227.8129908068718,2.1818618313454494
336000,-2228.2343471286736,2.175363597920847
338000,-2228.20122422425,2.1781027849154704
340000,-2228.2558937647373,2.176602573950385
342000,-2227.4534761349605,2.175409178441119
344000,-2227.8342950931487,2.178372778893364
346000,-2228.0043635102047,2.2238862768238468
348000,-2227.142061945512,2.2263968242622743
350000,-2227.3244559855048,2.220467620116674
352000,-2226.4797741835964,2.2051622721729793
354000,-2225.8649807977217,2.1600635740864327
356000,-2225.3170282235938,2.1881950516043434
358000,-2225.193830787135,2.2090271506169
360000,-2225.559859572105,2.202932178115206
362000,-2225.715390049548,2.2036942987054013
364000,-2224.9798811797828,2.2230081987279044
366000,-2225.4705167910597,2.2137481484890515
368000,-2225.537623785871,2.2277034655713113
370000,-2225.831161100873,2.202744461098785
372000,-2225.917787384094,2.2293090227658086
374000,-2226.0748642402887,2.2346797132516167
376000,-2226.6616567341157,2.2255859143071723
378000,-2226.410085439744,2.1964820104446607
380000,-2226.731202749679,2.1828547149885003
382000,-2225.906210574012,2.1929510740439557
384000,-2226.053466132954,2.1893234913037394
386000,-2226.2700555904175,2.1836447965296637
388000,-2227.0191800032344,2.2053922511150565
390000,-2227.629048920788,2.214877647468913
392000,-2227.8797735209623,2.2132496175492187
394000,-2228.43302154581,2.2189992750870515
396000,-2228.001938271363,2.2257703623500977
398000,-2228.345598836883,2.2148221193361284
400000,-2228.9697546725993,2.2059692660810652
402000,-2229.656049742903,2.2429875725066766
404000,-2228.93124368471,2.3028267295641007
406000,-2228.3416834579502,2.2698033198951504
408000,-2227.532807189829,2.3029950685709184
410000,-2227.2940396276617,2.2974691352022303
412000,-2227.461004813751,2.304505717875794
414000,-2227.6037109558097,2.2901854174003824
416000,-2226.9306318384224,2.271131498759927
418000,-2226.2070623842637,2.2065658053810044
420000,-2226.4713409723886,2.2163646890796596
422000,-2226.7173792243716,2.2233232831106373
424000,-2226.358876414168,2.1838964342726577
426000,-2226.017168939685,2.1751298154682024
428000,-2227.080298278985,2.189362636702445
430000,-2227.688692480543,2.1663906130248782
432000,-2227.4672385125923,2.1406075692008257
434000,-2227.7073007268987,2.160445276308777
436000,-2227.457962257886,2.1454723686032815
438000,-2227.184617612397,2.1122012545122235
440000,-2227.150710601179,2.118763080503737
442000,-2227.9840126268437,2.158125452349382
444000,-2227.7698250104654,2.154389522498998
446000,-2226.799562086906,2.108116861385157
448000,-2226.920237231085,2.1156045748756855
450000,-2226.720892571981,2.127542673718387
452000,-2226.6718170683603,2.1523565332830312
454000,-2226.6693006290197,2.1576236487660294
456000,-2227.3456055169895,2.126161396799337
458000,-2228.4127586169016,2.146143879910622
460000,-2228.219685838867,2.127165513668891
462000,-2228.3964568383262,2.122225113160707
464000,-2229.2349363008734,2.169513388930911
466000,-2229.735837005284,2.217414269679591
468000,-2230.1868078515054,2.2196780147416706
470000,-2230.1351009524733,2.222100746945924
472000,-2230.2678294464,2.198585316573702
474000,-2230.487070653431,2.2274608065179446
476000,-2230.90708243445,2.2626959557766226
478000,-2230.317586807392,2.266146969055847
480000,-2230.8926404392714,2.281394879065818
482000,-2231.4879989577307,2.2428403865293833
484000,-2231.7524094386345,2.2410616395960776
486000,-2231.422168214256,2.2285772133138537
488000,-2230.6438892427805,2.2244094927479954
490000,-2230.174984052227,2.2400917675463727
492000,-2230.553262597711,2.2545010955591183
494000,-2230.049879070047,2.284282850832645
496000,-2230.357913475297,2.2489094437198434
498000,-2229.693481152877,2.3207939113681846
500000,-2229.457413872764,2.310825648155507
502000,-2229.3224949149035,2.294813536280081
504000,-2229.6100358711037,2.289300788569489
506000,-2229.6251586971757,2.2863117217586097
508000,-2230.062033254109,2.2695488128688828
510000,-2230.1324697424157,2.268548533985794
512000,-2229.6268935389453,2.2715928923843025
514000,-2230.106315315678,2.3093193870915947
516000,-2229.8237173086295,2.3475405760063865
518000,-2229.7037638197908,2.3738893753308146
520000,-2229.364078521068,2.3691374121857747
522000,-2229.424159729919,2.3930239417388304
524000,-2229.266020053084,2.3896262258748253
526000,-2228.8471892379384,2.416236571695246
528000,-2227.554204825529,2.4567189939031917
530000,-2227.242517848589,2.4944269840580633
532000,-2227.3008643001285,2.479485683438649
534000,-2226.833165294983,2.4611194068226254
536000,-2226.4518845201906,2.583735467194964
538000,-2227.1563865397684,2.5896837412930056
540000,-2227.1228102345594,2.595386555993185
542000,-2227.014329840091,2.5589077584710562
544000,-2226.768140753245,2.541130369395984
546000,-2226.7800965021293,2.5845719230313953
548000,-2227.524762001113,2.576913924725976
550000,-2227.0301054189786,2.62137874280436
552000,-2227.531550801266,2.5827898235242115
554000,-2227.5790040613597,2.579847811966411
556000,-2227.4178072191867,2.5761395457225467
558000,-2226.6432095686077,2.5300612704414513
560000,-2226.4141375410845,2.550580879817189
562000,-2226.249158735448,2.540332976529163
564000,-2225.390579897754,2.4950920723892986
566000,-2224.3781933780188,2.4650165963446318
568000,-2224.300382946096,2.4551798011059462
570000,-2224.8556224914473,2.4778634194412508
572000,-2224.537295783343,2.486487965274612
574000,-2224.9648923472223,2.5266868262692794
576000,-2224.7498432396837,2.522106912667674
578000,-2224.5677347411665,2.5335522185165997
580000,-2223.7548384293696,2.502973648322053
582000,-2223.1279184619834,2.5262142064725976
584000,-2222.743955608198,2.524611230232895
586000,-2222.844973039447,2.5274792073874504
588000,-2223.2559812459062,2.5273811945807476
590000,-2223.1117667595354,2.524172117314472
592000,-2222.8674509802536,2.5061905763926737
594000,-2223.169635232714,2.4699711414341063
596000,-2223.75153679894,2.489122224239504
598000,-2224.252430804894,2.4442693920826786
600000,-2224.073325866963,2.4439526710917963
602000,-2223.6215662939253,2.396987541705177
604000,-2223.976702931034,2.3442657735761823
606000,-2224.2560553816866,2.360180407207254
608000,-2224.0744073302603,2.342624668221285
610000,-2223.999857073191,2.353274616540437
612000,-2223.837775053018,2.371095676968554
614000,-2222.953515837394,2.3099485345536532
616000,-2223.756335425688,2.301645589957186
618000,-2223.882351519788,2.282503534910961
620000,-2224.224225663373,2.329091071720044
622000,-2223.8081905029685,2.295665643921796
624000,-2223.5447942007004,2.314445332934298
626000,-2224.014206476142,2.307335568137527
628000,-2225.1739254017602,2.3144398312756698
630000,-2225.505689040058,2.2807753216916615
632000,-2225.1401806638146,2.2987112116323436
634000,-2225.6592098354745,2.3191996235865755
636000,-2226.097222951293,2.190401769677837
638000,-2225.3760586070107,2.18147726486331
640000,-2225.860624790629,2.1841052781610597
642000,-2225.014430694052,2.211985507367701
644000,-2225.8192913756748,2.293092115291109
646000,-2226.0449437329207,2.2811700226533675
648000,-2225.624037221847,2.2566169860236722
650000,-2227.143428569212,2.2756595516670077
652000,-2226.8506867612714,2.2871056850921048
654000,-2227.198004181624,2.2872828852860785
656000,-2226.837764207076,2.2981569549691803
658000,-2226.880505088009,2.2908754939867157
660000,-2226.55075518777,2.34080140573288
662000,-2226.1584832058365,2.362805272549154
664000,-2226.8725776457973,2.3333107975582394
666000,-2226.9679076307625,2.30846959698421
668000,-2226.621384750967,2.3180269410387893
670000,-2226.297860349553,2.2890678261132402
672000,-2226.2969279567155,2.280585295235934
674000,-2225.516867834975,2.2001488596508856
676000,-2224.8724696280287,2.15920835192944
678000,-2225.0098007930546,2.139969315613492
680000,-2225.419064310599,2.136132870325014
682000,-2226.55900900949,2.132221778959093
684000,-2226.874477811151,2.1340182662205938
686000,-2226.3950593385507,2.1345455121113144
688000,-2226.2094390427515,2.169270559200236
690000,-2226.5698385288015,2.138575399701518
692000,-2226.1631800337723,2.1502032873429178
694000,-2225.7323567012177,2.1591531457824282
696000,-2225.2939242702005,2.132514270258336
698000,-2225.942277645128,2.1473598639711855
700000,-2226.910020376803,2.2247849797788017
702000,-2226.4294151478543,2.2566848845199794
704000,-2226.027634667486,2.319148979067342
706000,-2225.7785537397967,2.3053088963962445
708000,-2225.6733548929024,2.312233641365805
710000,-2226.1118950419705,2.3367996774728823
712000,-2226.326516551526,2.334130529104896
714000,-2225.97181590541,2.355738389614573
716000,-2225.676084665506,2.3365269245665568
718000,-2225.9579557048987,2.3791374561084875
720000,-2226.0099372092404,2.354484484691004
722000,-2225.927858007605,2.354927888865558
724000,-2226.539515266495,2.344720369264139
726000,-2227.5621477502664,2.4428429199846136
728000,-2226.850972312696,2.3841912701200405
730000,-2226.294913819295,2.3985452996259102
732000,-2226.3291554039934,2.4001503600512466
734000,-2225.74092379544,2.426867732613693
736000,-2226.226831345622,2.43842685752126
738000,-2226.654661188297,2.4291128423032906
740000,-2226.924524748686,2.454219612031758
742000,-2227.5142234892915,2.426729308644954
744000,-2226.9172410956585,2.413043613434458
746000,-2227.2629846038144,2.351544215674216
748000,-2226.7227015653166,2.3854030904784578
750000,-2225.8484335568005,2.3219406570765266
752000,-2225.880535109206,2.3170925258841093
754000,-2225.73586846661,2.3129833548335634
756000,-2225.939916933473,2.294295159714645
758000,-2226.3260063321854,2.3023586367665363
760000,-2227.11781178086,2.2402120599768933
762000,-2227.032714307169,2.237088821537072
764000,-2226.9246450558508,2.2678532127917572
766000,-2227.2917299559435,2.263053925230448
768000,-2226.954169374156,2.2517191006774557
770000,-2226.9706187961983,2.2510531050079283
772000,-2226.7217416466683,2.261561502556703
774000,-2226.525906693485,2.271780169973398
776000,-2226.7513171898377,2.2641973146119185
778000,-2227.2058737042594,2.33531262363635
780000,-2227.3073440261037,2.3644140215868372
782000,-2226.559956047503,2.339649117710324
784000,-2226.475105356035,2.3325796241378542
786000,-2227.025875479214,2.3365939494869523
788000,-2227.189462351688,2.3056785651154343
790000,-2227.5401615389583,2.331892406305273
792000,-2227.610806288434,2.316144977523604
794000,-2227.990149748676,2.330608577927396
796000,-2228.5303752293744,2.3529513488050116
798000,-2228.452877691383,2.4061502250219187
800000,-2227.34832189838,2.3759893863016632
802000,-2227.7503051235817,2.3458264830928655
804000,-2228.1928474422266,2.279759105262623
806000,-2228.371962452142,2.28107681652838
808000,-2228.5900591932254,2.3010327613971144
810000,-2227.8032173726697,2.352558028788597
812000,-2228.482358369556,2.353990240272262
814000,-2229.0005031585315,2.334451200997915
816000,-2228.815585236465,2.337115719965868
818000,-2228.4664024036347,2.318423320474148
820000,-2227.973630353055,2.300284491953399
822000,-2227.8709550022513,2.3227083663422126
824000,-2227.465182989093,2.3161914334916545
826000,-2226.5569187020305,2.216200841995866
828000,-2227.1901023367022,2.226924226441365
830000,-2227.093795729262,2.2598694554214562
832000,-2227.928641423123,2.2595158447166566
834000,-2228.4545827284674,2.2206149210338024
836000,-2227.8312919920277,2.212271439386235
838000,-2227.7828797579596,2.221426604903045
840000,-2226.891703251716,2.2094528101340125
842000,-2226.731944590368,2.191624961726989
844000,-2226.1864407410367,2.136129009874857
846000,-2225.8544890298695,2.147043152137937
848000,-2226.432797869913,2.1391516343212382
850000,-2226.412497087977,2.125721791318788
852000,-2226.903424940036,2.12927678562881
854000,-2226.791477132843,2.1318555828762884
856000,-2226.7218435713257,2.1317759874883544
858000,-2226.315304867325,2.1231608009750547
860000,-2226.091398740409,2.1105728485251953
862000,-2226.7771952116327,2.107337287628045
864000,-2226.0958231967893,2.124131554499153
866000,-2225.6024143272293,2.1364853245231092
868000,-2226.159991701263,2.1427822375601715
870000,-2225.5188257725963,2.198549640325813
872000,-2226.170770446944,2.1907402734857118
874000,-2225.8879240592423,2.205259945260137
876000,-2225.1239170746335,2.319828351900519
878000,-2224.721634684244,2.2456619460904816
880000,-2223.9314012855357,2.2375018582976374
882000,-2223.9161166282965,2.2330137394233365
884000,-2223.46424534138,2.252578139253422
886000,-2223.3244738526355,2.2600942928713246
888000,-2223.6704602107893,2.2854648173256153
890000,-2223.26138290959,2.2510074895952172
892000,-2223.8026965661206,2.2752409082200953
894000,-2223.4753056240024,2.260707628658091
896000,-2222.8798736001763,2.2253632512152532
898000,-2222.767154133584,2.1788357660667783
900000,-2222.9216965934684,2.1438903097919155
902000,-2223.475927560862,2.1917380028636044
904000,-2223.373680768822,2.2142804801869835
906000,-2223.1105815189953,2.219636568039704
908000,-2223.276566219665,2.1846642110488483
910000,-2223.8533710752217,2.1472700951627575
912000,-2223.7459810014175,2.132763585592593
914000,-2223.9926998175097,2.133381910440021
916000,-2223.840916814232,2.152783959529539
918000,-2224.086236718975,2.133004472302372
920000,-2223.9474800737103,2.1379342634582335
922000,-2224.1347279090446,2.111941635036757
924000,-2223.569940054245,2.157006038296019
926000,-2223.513592898178,2.1455911652958193
928000,-2223.0222157909593,2.1214522013113943
930000,-2224.1992315354787,2.184604541858172
932000,-2223.7819737272457,2.1528680173157864
934000,-2223.261733895673,2.1490034687899824
936000,-2224.250785525657,2.2117305701421404
938000,-2224.1425928719455,2.2174027309020863
940000,-2224.4746440704903,2.194881666756877
942000,-2224.5154395994596,2.1940607354026658
944000,-2225.0585314645077,2.195155051173745
946000,-2225.769584644447,2.2100060716104855
948000,-2225.796684412268,2.205501361228686
950000,-2225.6034286385398,2.214205617744723
952000,-2225.1875866273426,2.232068547690917
954000,-2224.9198175835268,2.2217405014884135
956000,-2224.639956566465,2.2295851891206495
958000,-2224.8813394498598,2.2329242547270742
960000,-2224.496704301739,2.2706525071192925
962000,-2224.0897581810605,2.2521199446987055
964000,-2224.5123226608566,2.2140026605016088
966000,-2224.783872571952,2.222240836920217
968000,-2224.8568535893824,2.2201120854724548
970000,-2226.566058094241,2.2939306287697034
972000,-2226.4320965791344,2.285792873024506
974000,-2226.761642966029,2.2666073459709812
976000,-2227.5320554236223,2.1416930247687445
978000,-2227.6088388927783,2.1301594623729865
980000,-2227.952321232307,2.115484057765228
982000,-2228.569723872431,2.12375007264166
984000,-2229.043026375641,2.093692962923848
986000,-2228.408220533046,2.1088844554988326
988000,-2228.1174839254104,2.091199361689464
990000,-2228.4037645339863,2.1216292999659587
992000,-2228.023604982498,2.105275255275502
994000,-2228.807849551557,2.108971578573047
996000,-2228.497086615152,2.145648205358935
998000,-2228.635738539068,2.139502215737023
1000000,-2229.257143646863,2.1601948651770377
