Steps,Average Return,Standard Error
686000,38.46680834,4.142680048
687000,40.11996929,3.802291957
688000,41.50302827,3.553396654
689000,52.57747686,6.076547494
690000,68.22488413,9.231511705
691000,81.93677964,10.62381869
692000,94.47050511,12.19268819
693000,96.13398029,12.33088471
694000,111.395103,14.51914101
695000,121.8698951,15.99378746
696000,130.3875458,18.68441641
697000,135.985036,19.41936721
698000,132.0660694,19.02906627
699000,114.1296634,18.240154
700000,120.9604856,18.9397256
701000,125.1439929,19.04400329
702000,99.6620104,16.628812
703000,93.3095044,14.64987929
704000,70.66731887,10.67749813
705000,64.35205774,10.94626101
706000,78.43210995,12.27178427
707000,95.81697371,13.70752214
708000,108.0795987,13.93512081
709000,121.362338,14.78623866
710000,140.3572296,15.51212064
711000,155.8922617,16.09842911
712000,167.0268304,16.50597826
713000,170.4137861,16.59053553
714000,187.1155403,18.98369643
715000,202.5118342,19.053811
716000,222.5831051,20.46721289
717000,231.2662972,20.28701223
718000,246.5020689,21.42968816
719000,250.3560034,21.05532717
720000,254.0042173,20.53819796
721000,265.1880805,19.54403367
722000,233.7749134,20.30953476
723000,202.6867792,21.22817242
724000,88.9439068,10.78088527
725000,73.48231443,9.652651885
726000,63.70863764,9.627212258
727000,75.51155096,13.39653641
728000,66.91454069,11.39601235
729000,79.81125133,13.2502385
730000,89.85776036,13.87198233
731000,102.9846206,15.49335906
732000,104.070301,15.55827206
733000,103.1947492,13.20771458
734000,116.9903811,14.54548003
735000,102.5123153,14.00370696
736000,97.26289239,13.60968766
737000,93.10080334,12.86332761
738000,88.3767848,12.57513297
739000,86.87814789,12.50352319
740000,71.43434749,8.876378261
741000,61.44264307,7.307274078
742000,54.72358072,5.647771691
743000,50.07023058,5.536979057
744000,45.70138233,4.42818584
745000,38.62264125,3.973695731
746000,32.09876063,3.227653117
747000,29.41943825,2.897877877
748000,28.84999172,2.894678954
749000,30.49149442,2.954080493
750000,31.24141435,3.153258172
751000,30.60124625,3.260749683
752000,30.47441913,3.293985227
753000,32.20211096,3.32230437
754000,30.39113056,3.543324503
755000,28.53904662,3.329808209
756000,27.42049658,3.160546952
757000,28.38577551,3.1278015
758000,29.07168399,3.672432312
759000,30.02647847,3.492836267
760000,30.12837779,3.415441699
761000,28.40714908,3.512102392
762000,28.37229124,3.447372182
763000,28.62257091,3.064850454
764000,27.33967113,2.914294499
765000,25.00745627,2.741501066
766000,27.20666051,2.839006696
767000,24.44033818,2.750649272
768000,22.07090384,2.346309857
769000,23.93899235,2.466492989
770000,25.37799606,2.638104117
771000,24.12611003,2.496356868
772000,23.62400998,2.474394374
773000,25.66694604,2.646335427
774000,26.94186196,2.729824516
775000,29.12094175,3.128648115
776000,31.66599356,3.89796689
777000,37.79518596,4.449869628
778000,52.98641069,8.005917721
779000,67.84996895,9.106387028
780000,80.59268906,9.433935995
781000,85.89724551,9.739978809
782000,77.56528947,9.977069267
783000,68.34690971,9.914962101
784000,49.11134472,7.463832367
785000,23.05438882,3.241649831
786000,24.00240726,5.70201831
787000,35.74635549,9.723608242
788000,40.68212121,9.941919565
789000,46.76072039,10.29658071
790000,49.1546424,10.35105995
791000,51.38676698,10.33998527
792000,55.44875202,10.51981627
793000,43.36936867,5.420034259
794000,44.30555134,5.021375915
795000,47.82893461,5.026175666
796000,55.17745761,6.171759302
797000,61.53921756,8.188806297
798000,66.21376495,8.987216246
799000,69.34620786,9.391017474
800000,69.57128949,10.1417379
801000,83.39255049,12.68213244
802000,89.30267215,13.25020781
803000,94.62198994,13.84366162
804000,112.8278811,16.16322539
805000,124.3936214,16.69144931
806000,135.7346937,17.35010199
807000,149.4881607,18.38360175
808000,156.7172384,18.41860878
809000,173.9939937,19.76362774
810000,172.0325121,20.01914359
811000,180.3294434,20.21727048
812000,138.051675,17.32268338
813000,129.4717249,16.91207002
814000,113.4952397,14.79220507
815000,85.03691582,9.039812227
816000,79.98157428,8.314222923
817000,76.68700409,8.042785397
818000,75.28323995,7.920746513
819000,78.24461152,9.626102041
820000,71.3741189,9.535567722
821000,71.33237967,10.15632207
822000,66.83745716,8.755417753
823000,68.09655236,8.797153674
824000,59.50581854,8.609792976
825000,48.5521172,6.150160385
826000,50.11811052,6.339484257
827000,46.18152801,5.125500312
828000,39.39676182,4.46369305
829000,34.38656462,4.214257345
830000,37.39082991,4.540322392
831000,37.79604315,5.092333634
832000,38.52262866,5.049086138
833000,37.97430561,4.866353842
834000,38.53262509,5.035273195
835000,50.11903449,7.127383917
836000,65.07351588,10.83654025
837000,79.34725094,12.01683597
838000,90.02460627,12.7547564
839000,98.9653291,12.89365395
840000,110.0573308,14.07124112
841000,124.014696,16.59025694
842000,138.4852314,17.02611655
843000,150.8602112,17.06224851
844000,164.4076116,17.87115645
845000,166.2261877,18.65349669
846000,176.2427432,19.65563093
847000,180.1868926,19.76064933
848000,192.2811846,21.56988103
849000,200.7883746,22.69519865
850000,215.6301867,23.27157988
851000,226.1537347,25.11661459
852000,235.9709649,26.22520024
853000,229.7872222,26.09847556
854000,241.5967928,29.03158138
855000,250.6359831,29.35850116
856000,253.5792819,29.75120492
857000,268.5297446,31.63459651
858000,255.0966969,31.35029178
859000,253.8770767,31.705114
860000,254.8515689,31.90405206
861000,241.2086819,30.67362013
862000,248.5760257,31.50208711
863000,266.1105356,32.60896804
864000,262.2369122,32.34223187
865000,250.0573265,30.62504921
866000,245.8885227,29.8951989
867000,257.6924624,29.72140746
868000,249.7932301,29.07964859
869000,237.6847633,28.90122462
870000,231.3418044,27.49399516
871000,232.6443902,27.28369268
872000,228.6342997,27.10271775
873000,206.2157373,27.77380396
874000,157.5049417,23.84644813
875000,113.0418424,22.55908899
876000,80.2634719,18.04455949
877000,37.55421697,10.80831669
878000,26.37064295,5.03920713
879000,28.83706534,5.330605819
880000,28.65772669,4.976199099
881000,38.91238761,7.522068206
882000,49.97435514,11.43283164
883000,52.46100251,11.47006878
884000,50.0338453,11.53451131
885000,36.63079206,10.82392353
886000,23.91714995,9.14759258
887000,9.45867198,0.945467092
888000,10.20743293,0.937981789
889000,12.95115584,1.349775836
890000,20.06628685,4.828395555
891000,26.86225961,7.33826757
892000,34.626979,7.724645491
893000,46.17974769,10.31378571
894000,63.11195371,14.24885562
895000,73.64795073,14.61357914
896000,86.82239491,15.05231401
897000,94.35541233,15.14716211
898000,95.7968245,14.80665192
899000,104.1754959,15.05468145
900000,104.3368184,14.53601869
901000,72.64665309,9.566932042
902000,54.44620849,7.788076857
903000,60.3612203,9.34697185
904000,55.02614346,8.992895812
905000,55.6336138,11.32100674
906000,63.08819401,12.19106974
907000,76.5776461,13.97092934
908000,88.85636101,14.46853899
909000,106.9255696,18.87244374
910000,113.6622139,18.68551082
911000,123.5767633,19.70367014
912000,120.7394674,19.64485773
913000,117.0370439,18.73156449
914000,120.9061064,19.08845865
915000,106.9229295,18.05447777
916000,87.35615427,12.48237272
917000,88.44691437,11.87713838
918000,95.61853754,12.2684085
919000,105.2232907,13.47086176
920000,113.3429447,14.72473418
921000,126.0596623,16.03709374
922000,120.661357,15.1783696
923000,111.0068642,15.05302648
924000,118.1457277,16.65937822
925000,96.3782089,16.98987579
926000,55.40902836,11.80910089
927000,57.79743726,13.28836424
928000,42.78945688,8.676505177
929000,51.84376987,10.31546508
930000,60.21389581,10.68434582
931000,88.0514071,19.65781429
932000,92.47217398,19.41126229
933000,104.7156796,20.03733576
934000,116.5377857,21.10461424
